time,U,C
4.179,0.47078596603020473,0.400168071125674
4.18,0.4708188857875864,0.40019605291944843
4.181,0.470851802253157,0.4002240319151834
4.182,0.4708847154272455,0.4002520081131587
4.183,0.4709176253101812,0.400279981513654
4.184,0.4709505319022932,0.4003079521169492
4.1850000000000005,0.47098343520391045,0.40033591992332385
4.186,0.47101633521536207,0.40036388493305775
4.187,0.47104923193697706,0.4003918471464305
4.188,0.4710821253690843,0.4004198065637216
4.189,0.47111501551201285,0.4004477631852109
4.19,0.47114790236609155,0.4004757170111778
4.191,0.47118078593164925,0.40050366804190185
4.192,0.47121366620901484,0.4005316162776626
4.1930000000000005,0.47124654319851705,0.40055956171873947
4.194,0.4712794169004847,0.40058750436541196
4.195,0.4713122873152465,0.4006154442179595
4.196,0.4713451544431312,0.4006433812766615
4.197,0.47137801828446746,0.40067131554179736
4.198,0.4714108788395839,0.4006992470136463
4.199,0.471443736108809,0.40072717569248767
4.2,0.4714765900924716,0.40075510157860084
4.2010000000000005,0.47150944079090007,0.40078302467226506
4.202,0.4715422882044229,0.40081094497375946
4.203,0.4715751323333687,0.40083886248336337
4.204,0.47160797317806574,0.4008667772013559
4.205,0.4716408107388425,0.4008946891280161
4.206,0.47167364501602743,0.4009225982636233
4.207,0.47170647600994875,0.40095050460845644
4.208,0.47173930372093487,0.4009784081627946
4.2090000000000005,0.471772128149314,0.4010063089269169
4.21,0.4718049492954144,0.4010342069011022
4.211,0.4718377671595643,0.40106210208562965
4.212,0.47187058174209184,0.40108999448077803
4.213,0.47190339304332524,0.4011178840868264
4.214,0.4719362010635926,0.4011457709040537
4.215,0.4719690058032219,0.4011736549327386
4.216,0.47200180726254126,0.40120153617316007
4.2170000000000005,0.47203460544187875,0.4012294146255969
4.218,0.4720674003415622,0.40125729029032786
4.219,0.4721001919619197,0.40128516316763174
4.22,0.4721329803032791,0.4013130332577872
4.221,0.4721657653659683,0.4013409005610731
4.222,0.47219854715031523,0.4013687650777679
4.223,0.47223132565664755,0.4013966268081504
4.224,0.47226410088529314,0.40142448575249917
4.225,0.47229687283657973,0.40145234191109275
4.226,0.47232964151083506,0.4014801952842098
4.227,0.4723624069083868,0.4015080458721288
4.228,0.4723951690295626,0.4015358936751282
4.229,0.4724279278746901,0.4015637386934866
4.23,0.47246068344409686,0.4015915809274823
4.231,0.4724934357381104,0.40161942037739384
4.232,0.4725261847570584,0.40164725704349963
4.233,0.4725589305012682,0.40167509092607795
4.234,0.4725916729710673,0.4017029220254072
4.235,0.47262441216678314,0.40173075034176564
4.236,0.47265714808874304,0.40175857587543157
4.237,0.47268988073727447,0.4017863986266833
4.238,0.4727226101127047,0.401814218595799
4.239,0.47275533621536103,0.4018420357830569
4.24,0.4727880590455707,0.40186985018873506
4.241,0.47282077860366095,0.4018976618131118
4.242,0.47285349488995904,0.40192547065646517
4.243,0.4728862079047921,0.40195327671907327
4.244,0.4729189176484871,0.401981080001214
4.245,0.4729516241213714,0.40200888050316563
4.246,0.4729843273237719,0.4020366782252061
4.247,0.47301702725601563,0.4020644731676133
4.248,0.47304972391842964,0.40209226533066517
4.249,0.47308241731134093,0.4021200547146398
4.25,0.47311510743507634,0.4021478413198149
4.251,0.4731477942899629,0.40217562514646843
4.252,0.47318047787632733,0.4022034061948782
4.253,0.47321315819449655,0.4022311844653221
4.2540000000000004,0.47324583524479735,0.40225895995807776
4.255,0.47327850902755647,0.40228673267342296
4.256,0.47331117954310076,0.40231450261163565
4.257,0.4733438467917568,0.40234226977299326
4.258,0.4733765107738513,0.40237003415777356
4.259,0.4734091714897109,0.40239779576625423
4.26,0.4734418289396622,0.4024255545987129
4.261,0.4734744831240318,0.402453310655427
4.2620000000000005,0.47350713404314626,0.4024810639366743
4.263,0.473539781697332,0.40250881444273223
4.264,0.4735724260869156,0.40253656217387823
4.265,0.4736050672122234,0.4025643071303899
4.266,0.47363770507358194,0.40259204931254466
4.267,0.4736703396713175,0.4026197887206199
4.268,0.4737029710057565,0.402647525354893
4.269,0.4737355990772251,0.40267525921564135
4.2700000000000005,0.4737682238860498,0.4027029903031423
4.271,0.4738008454325566,0.4027307186176731
4.272,0.47383346371707197,0.4027584441595112
4.273,0.473866078739922,0.40278616692893365
4.274,0.4738986905014327,0.4028138869262178
4.275,0.4739312990019304,0.40284160415164083
4.276,0.473963904241741,0.40286931860547986
4.277,0.4739965062211907,0.4028970302880121
4.2780000000000005,0.47402910494060546,0.40292473919951466
4.279,0.47406170040031126,0.4029524453402646
4.28,0.474094292600634,0.4029801487105389
4.281,0.47412688154189975,0.4030078493106148
4.282,0.4741594672244343,0.40303554714076917
4.283,0.4741920496485635,0.4030632422012789
4.284,0.47422462881461314,0.40309093449242117
4.285,0.47425720472290916,0.4031186240144728
4.2860000000000005,0.4742897773737772,0.4031463107677106
4.287,0.474322346767543,0.4031739947524115
4.288,0.47435491290453224,0.4032016759688524
4.289,0.4743874757850706,0.40322935441731
4.29,0.47442003540948374,0.4032570300980612
4.291,0.47445259177809723,0.40328470301138264
4.292,0.47448514489123667,0.40331237315755114
4.293,0.4745176947492275,0.40334004053684336
4.2940000000000005,0.4745502413523953,0.403367705149536
4.295,0.47458278470106546,0.4033953669959056
4.296,0.47461532479556356,0.40342302607622904
4.297,0.4746478616362148,0.4034506823907826
4.298,0.47468039522334476,0.40347833593984306
4.299,0.4747129255572786,0.4035059867236868
4.3,0.4747454526383417,0.40353363474259046
4.301,0.4747779764668594,0.40356127999683045
4.3020000000000005,0.4748104970431568,0.40358892248668327
4.303,0.4748430143675591,0.4036165622124252
4.304,0.47487552844039166,0.4036441991743329
4.305,0.47490803926197944,0.40367183337268253
4.306,0.47494054683264764,0.4036994648077505
4.307,0.47497305115272126,0.40372709347981306
4.308,0.4750055522225254,0.4037547193891466
4.309,0.4750380500423851,0.4037823425360273
4.3100000000000005,0.47507054461262527,0.40380996292073146
4.311,0.4751030359335709,0.40383758054353525
4.312,0.4751355240055468,0.40386519540471477
4.313,0.47516800882887805,0.4038928075045463
4.314,0.47520049040388934,0.40392041684330593
4.315,0.47523296873090554,0.4039480234212697
4.316,0.4752654438102514,0.40397562723871366
4.317,0.4752979156422517,0.40400322829591395
4.3180000000000005,0.47533038422723123,0.40403082659314654
4.319,0.4753628495655145,0.4040584221306873
4.32,0.4753953116574263,0.40408601490881235
4.321,0.4754277705032912,0.4041136049277975
4.322,0.47546022610343386,0.4041411921879188
4.323,0.4754926784581787,0.4041687766894519
4.324,0.47552512756785037,0.4041963584326728
4.325,0.47555757343277333,0.40422393741785734
4.3260000000000005,0.475590016053272,0.40425151364528117
4.327,0.4756224554296708,0.40427908711522015
4.328,0.4756548915622942,0.40430665782795006
4.329,0.47568732445146644,0.40433422578374645
4.33,0.475719754097512,0.40436179098288516
4.331,0.475752180500755,0.40438935342564175
4.332,0.47578460366151987,0.4044169131122919
4.333,0.4758170235801308,0.4044444700431112
4.3340000000000005,0.47584944025691195,0.40447202421837514
4.335,0.47588185369218744,0.4044995756383593
4.336,0.47591426388628155,0.4045271243033393
4.337,0.4759466708395182,0.40455467021359043
4.338,0.47597907455222166,0.4045822133693884
4.339,0.4760114750247158,0.40460975377100844
4.34,0.4760438722573247,0.404637291418726
4.341,0.4760762662503723,0.4046648263128165
4.3420000000000005,0.4761086570041826,0.40469235845355517
4.343,0.47614104451907946,0.40471988784121754
4.344,0.47617342879538677,0.40474741447607876
4.345,0.4762058098334283,0.40477493835841405
4.346,0.476238187633528,0.4048024594884988
4.347,0.47627056219600955,0.4048299778666081
4.348,0.4763029335211967,0.4048574934930172
4.349,0.4763353016094132,0.4048850063680012
4.3500000000000005,0.4763676664609827,0.4049125164918353
4.351,0.4764000280762289,0.40494002386479455
4.352,0.4764323864554753,0.404967528487154
4.353,0.4764647415990456,0.40499503035918877
4.354,0.4764970935072633,0.40502252948117384
4.355,0.476529442180452,0.4050500258533842
4.356,0.4765617876189351,0.4050775194760948
4.357,0.47659412982303606,0.40510501034958063
4.358,0.47662646879307824,0.4051324984741165
4.359,0.4766588045293852,0.4051599838499774
4.36,0.47669113703228017,0.40518746647743814
4.361,0.4767234663020865,0.4052149463567735
4.362,0.4767557923391275,0.4052424234882584
4.363,0.4767881151437265,0.4052698978721675
4.364,0.4768204347162065,0.40529736950877554
4.365,0.47685275105689096,0.4053248383983573
4.366,0.4768850641661028,0.40535230454118737
4.367,0.4769173740441654,0.4053797679375406
4.368,0.47694968069140176,0.40540722858769146
4.369,0.4769819841081348,0.40543468649191455
4.37,0.4770142842946878,0.4054621416504846
4.371,0.47704658125138355,0.405489594063676
4.372,0.4770788749785451,0.40551704373176334
4.373,0.47711116547649546,0.40554449065502113
4.374,0.4771434527455575,0.40557193483372384
4.375,0.47717573678605396,0.40559937626814585
4.376,0.4772080175983079,0.4056268149585617
4.377,0.4772402951826419,0.4056542509052456
4.378,0.4772725695393789,0.40568168410847205
4.3790000000000004,0.4773048406688416,0.4057091145685153
4.38,0.4773371085713527,0.40573654228564976
4.381,0.4773693732472349,0.4057639672601496
4.382,0.4774016346968108,0.40579138949228916
4.383,0.47743389292040306,0.40581880898234257
4.384,0.47746614791833425,0.4058462257305841
4.385,0.4774983996909269,0.40587363973728785
4.386,0.4775306482385036,0.40590105100272805
4.3870000000000005,0.4775628935613867,0.4059284595271787
4.388,0.47759513565989875,0.40595586531091393
4.389,0.4776273745343622,0.4059832683542079
4.39,0.47765961018509934,0.40601066865733443
4.391,0.47769184261243264,0.4060380662205677
4.392,0.4777240718166843,0.4060654610441817
4.393,0.4777562977981767,0.40609285312845017
4.394,0.4777885205572321,0.40612024247364725
4.3950000000000005,0.4778207400941727,0.40614762908004676
4.396,0.47785295640932063,0.4061750129479225
4.397,0.4778851695029982,0.40620239407754843
4.398,0.4779173793755274,0.4062297724691983
4.399,0.4779495860272304,0.40625714812314584
4.4,0.47798178945842934,0.40628452103966495
4.401,0.4780139896694461,0.40631189121902916
4.402,0.4780461866606028,0.4063392586615123
4.4030000000000005,0.47807838043222134,0.4063666233673881
4.404,0.4781105709846236,0.40639398533693005
4.405,0.4781427583181317,0.4064213445704119
4.406,0.4781749424330673,0.4064487010681072
4.407,0.47820712332975235,0.4064760548302895
4.408,0.47823930100850864,0.4065034058572323
4.409,0.47827147546965787,0.4065307541492092
4.41,0.47830364671352193,0.40655809970649365
4.4110000000000005,0.4783358147404224,0.406585442529359
4.412,0.47836797955068106,0.40661278261807887
4.413,0.4784001411446195,0.40664011997292654
4.414,0.47843229952255933,0.4066674545941754
4.415,0.4784644546848221,0.4066947864820988
4.416,0.47849660663172955,0.4067221156369701
4.417,0.47852875536360295,0.4067494420590625
4.418,0.478560900880764,0.40677676574864935
4.4190000000000005,0.478593043183534,0.40680408670600393
4.42,0.4786251822722344,0.40683140493139924
4.421,0.47865731814718665,0.4068587204251086
4.422,0.47868945080871206,0.40688603318740524
4.423,0.478721580257132,0.4069133432185622
4.424,0.47875370649276777,0.4069406505188526
4.425,0.4787858295159405,0.40696795508854944
4.426,0.47881794932697164,0.4069952569279259
4.4270000000000005,0.47885006592618223,0.4070225560372549
4.428,0.47888217931389343,0.4070498524168094
4.429,0.47891428949042647,0.4070771460668625
4.43,0.4789463964561024,0.407104436987687
4.431,0.4789785002112423,0.4071317251795559
4.432,0.47901060075616714,0.40715901064274207
4.433,0.47904269809119804,0.4071862933775183
4.434,0.4790747922166559,0.4072135733841575
4.4350000000000005,0.4791068831328617,0.4072408506629324
4.436,0.4791389708401363,0.4072681252141158
4.437,0.4791710553388006,0.4072953970379805
4.438,0.47920313662917546,0.4073226661347991
4.439,0.4792352147115817,0.4073499325048444
4.44,0.4792672895863401,0.4073771961483891
4.441,0.4792993612537713,0.4074044570657056
4.442,0.47933142971419623,0.4074317152570668
4.4430000000000005,0.4793634949679354,0.40745897072274506
4.444,0.4793955570153095,0.40748622346301305
4.445,0.47942761585663923,0.4075134734781433
4.446,0.47945967149224505,0.4075407207684083
4.447,0.4794917239224476,0.40756796533408046
4.448,0.4795237731475674,0.4075952071754323
4.449,0.4795558191679249,0.40762244629273614
4.45,0.4795878619838406,0.4076496826862645
4.4510000000000005,0.47961990159563495,0.4076769163562897
4.452,0.47965193800362826,0.407704147303084
4.453,0.479683971208141,0.40773137552691985
4.454,0.4797160012094934,0.4077586010280694
4.455,0.47974802800800587,0.407785823806805
4.456,0.47978005160399856,0.4078130438633988
4.457,0.4798120719977918,0.407840261198123
4.458,0.4798440891897057,0.4078674758112499
4.4590000000000005,0.4798761031800606,0.4078946877030515
4.46,0.47990811396917643,0.4079218968738
4.461,0.4799401215573734,0.4079491033237674
4.462,0.47997212594497163,0.40797630705322585
4.463,0.4800041271322911,0.40800350806244745
4.464,0.4800361251196519,0.4080307063517041
4.465,0.48006811990737386,0.4080579019212678
4.466,0.480100111495777,0.4080850947714105
4.4670000000000005,0.48013209988518135,0.40811228490240414
4.468,0.48016408507590663,0.40813947231452063
4.469,0.4801960670682728,0.40816665700803184
4.47,0.48022804586259954,0.4081938389832096
4.471,0.4802600214592068,0.4082210182403258
4.472,0.4802919938584143,0.40824819477965213
4.473,0.4803239630605417,0.40827536860146046
4.474,0.48035592906590874,0.4083025397060224
4.4750000000000005,0.4803878918748351,0.40832970809360986
4.476,0.4804198514876403,0.40835687376449425
4.477,0.4804518079046441,0.40838403671894746
4.478,0.48048376112616586,0.408411196957241
4.479,0.48051571115252534,0.40843835447964655
4.48,0.4805476579840419,0.4084655092864356
4.481,0.480579601621035,0.40849266137787976
4.482,0.48061154206382417,0.40851981075425053
4.483,0.4806434793127287,0.4085469574158194
4.484,0.48067541336806807,0.4085741013628579
4.485,0.48070734423016154,0.4086012425956373
4.486,0.48073927189932847,0.4086283811144292
4.487,0.4807711963758881,0.40865551691950486
4.488,0.4808031176601597,0.40868265001113574
4.489,0.48083503575246245,0.40870978038959305
4.49,0.48086695065311563,0.4087369080551483
4.491,0.48089886236243823,0.40876403300807246
4.492,0.4809307708807495,0.4087911552486371
4.493,0.4809626762083684,0.40881827477711313
4.494,0.48099457834561415,0.40884539159377203
4.495,0.4810264772928056,0.4088725056988848
4.496,0.48105837305026194,0.40889961709272266
4.497,0.48109026561830187,0.40892672577555655
4.498,0.48112215499724453,0.40895383174765787
4.499,0.48115404118740873,0.4089809350092974
4.5,0.4811859241891133,0.40900803556074633
4.501,0.4812178040026772,0.40903513340227565
4.502,0.48124968062841905,0.4090622285341562
4.503,0.48128155406665774,0.40908932095665906
4.5040000000000004,0.481313424317712,0.4091164106700552
4.505,0.48134529138190046,0.4091434976746154
4.506,0.48137715525954183,0.40917058197061057
4.507,0.48140901595095476,0.40919766355831155
4.508,0.4814408734564578,0.4092247424379891
4.509,0.4814727277763697,0.4092518186099142
4.51,0.48150457891100873,0.4092788920743574
4.511,0.4815364268606936,0.40930596283158954
4.5120000000000005,0.4815682716257427,0.40933303088188133
4.513,0.4816001132064746,0.4093600962255034
4.514,0.4816319516032076,0.4093871588627265
4.515,0.4816637868162601,0.40941421879382106
4.516,0.4816956188459504,0.40944127601905783
4.517,0.481727447692597,0.40946833053870746
4.518,0.481759273356518,0.40949538235304034
4.519,0.48179109583803176,0.409522431462327
4.5200000000000005,0.4818229151374565,0.40954947786683804
4.521,0.48185473125511036,0.4095765215668438
4.522,0.4818865441913115,0.40960356256261476
4.523,0.4819183539463781,0.4096306008544214
4.524,0.4819501605206283,0.409657636442534
4.525,0.48198196391438003,0.40968466932722303
4.526,0.4820137641279514,0.4097116995087587
4.527,0.4820455611616604,0.4097387269874114
4.5280000000000005,0.48207735501582505,0.40976575176345126
4.529,0.48210914569076324,0.40979277383714874
4.53,0.48214093318679285,0.40981979320877393
4.531,0.4821727175042318,0.409846809878597
4.532,0.4822044986433979,0.40987382384688825
4.533,0.48223627660460905,0.40990083511391767
4.534,0.48226805138818296,0.4099278436799555
4.535,0.48229982299443735,0.4099548495452717
4.5360000000000005,0.48233159142369,0.4099818527101365
4.537,0.48236335667625846,0.41000885317481967
4.538,0.4823951187524606,0.4100358509395915
4.539,0.48242687765261383,0.41006284600472176
4.54,0.48245863337703593,0.4100898383704805
4.541,0.4824903859260443,0.41011682803713767
4.542,0.4825221352999565,0.41014381500496305
4.543,0.4825538814990901,0.4101707992742266
4.5440000000000005,0.4825856245237626,0.4101977808451982
4.545,0.4826173643742912,0.41022475971814754
4.546,0.4826491010509935,0.41025173589334446
4.547,0.48268083455418676,0.41027870937105876
4.548,0.4827125648841884,0.4103056801515601
4.549,0.48274429204131575,0.4103326482351184
4.55,0.4827760160258859,0.41035961362200296
4.551,0.48280773683821626,0.4103865763124838
4.5520000000000005,0.48283945447862403,0.4104135363068304
4.553,0.48287116894742627,0.4104404936053123
4.554,0.4829028802449402,0.4104674482081992
4.555,0.48293458837148295,0.4104944001157605
4.556,0.4829662933273716,0.4105213493282659
4.557,0.4829979951129232,0.4105482958459847
4.558,0.48302969372845467,0.41057523966918646
4.559,0.48306138917428315,0.41060218079814065
4.5600000000000005,0.4830930814507255,0.4106291192331167
4.561,0.4831247705580986,0.4106560549743838
4.562,0.4831564564967195,0.4106829880222116
4.563,0.4831881392669049,0.41070991837686915
4.564,0.4832198188689717,0.4107368460386259
4.565,0.48325149530323674,0.41076377100775124
4.566,0.48328316857001663,0.4107906932845141
4.567,0.48331483866962827,0.410817612869184
4.5680000000000005,0.4833465056023883,0.41084452976203
4.569,0.48337816936861333,0.4108714439633213
4.57,0.48340982996862014,0.4108983554733271
4.571,0.48344148740272513,0.41092526429231635
4.572,0.4834731416712451,0.4109521704205583
4.573,0.48350479277449643,0.41097907385832194
4.574,0.48353644071279567,0.4110059746058763
4.575,0.48356808548645935,0.4110328726634904
4.5760000000000005,0.4835997270958039,0.4110597680314333
4.577,0.48363136554114566,0.4110866607099738
4.578,0.4836630008228011,0.41111355069938094
4.579,0.4836946329410865,0.4111404379999235
4.58,0.4837262618963183,0.41116732261187056
4.581,0.4837578876888127,0.4111942045354908
4.582,0.48378951031888595,0.41122108377105304
4.583,0.4838211297868543,0.41124796031882616
4.5840000000000005,0.483852746093034,0.4112748341790789
4.585,0.4838843592377411,0.41130170535207994
4.586,0.4839159692212918,0.411328573838098
4.587,0.4839475760440022,0.41135543963740184
4.588,0.48397917970618837,0.4113823027502601
4.589,0.48401078020816635,0.4114091631769414
4.59,0.48404237755025203,0.4114360209177142
4.591,0.48407397173276157,0.4114628759728473
4.5920000000000005,0.4841055627560108,0.41148972834260916
4.593,0.48413715062031565,0.41151657802726826
4.594,0.48416873532599203,0.41154342502709323
4.595,0.48420031687335574,0.41157026934235236
4.596,0.48423189526272264,0.41159711097331425
4.597,0.4842634704944085,0.4116239499202472
4.598,0.48429504256872896,0.4116507861834196
4.599,0.4843266114859999,0.4116776197630999
4.6000000000000005,0.484358177246537,0.41170445065955646
4.601,0.48438973985065586,0.4117312788730575
4.602,0.4844212992986721,0.4117581044038713
4.603,0.4844528555909013,0.41178492725226606
4.604,0.4844844087276591,0.41181174741851023
4.605,0.48451595870926095,0.4118385649028718
4.606,0.4845475055360224,0.41186537970561904
4.607,0.4845790492082589,0.41189219182702
4.6080000000000005,0.4846105897262859,0.411919001267343
4.609,0.48464212709041876,0.41194580802685593
4.61,0.48467366130097295,0.411972612105827
4.611,0.4847051923582637,0.4119994135045241
4.612,0.4847367202626064,0.41202621222321545
4.613,0.48476824501431626,0.4120530082621688
4.614,0.4847997666137086,0.4120798016216523
4.615,0.48483128506109857,0.41210659230193375
4.616,0.4848628003568014,0.41213338030328117
4.617,0.48489431250113224,0.4121601656259624
4.618,0.4849258214944062,0.41218694827024527
4.619,0.4849573273369384,0.4122137282363976
4.62,0.48498883002904386,0.4122405055246873
4.621,0.48502032957103763,0.412267280135382
4.622,0.48505182596323465,0.4122940520687494
4.623,0.48508331920594994,0.41232082132505743
4.624,0.4851148092994984,0.41234758790457365
4.625,0.485146296244195,0.4123743518075657
4.626,0.48517778004035456,0.4124011130343014
4.627,0.48520926068829184,0.41242787158504807
4.628,0.4852407381883218,0.41245462746007355
4.6290000000000004,0.48527221254075914,0.41248138065964524
4.63,0.4853036837459186,0.4125081311840308
4.631,0.48533515180411485,0.4125348790334976
4.632,0.4853666167156626,0.4125616242083132
4.633,0.48539807848087657,0.4125883667087451
4.634,0.4854295371000713,0.4126151065350606
4.635,0.4854609925735614,0.41264184368752715
4.636,0.48549244490166144,0.4126685781664122
4.6370000000000005,0.48552389408468594,0.41269530997198306
4.638,0.4855553401229493,0.4127220391045069
4.639,0.48558678301676617,0.4127487655642512
4.64,0.4856182227664508,0.41277548935148317
4.641,0.48564965937231763,0.41280221046647
4.642,0.48568109283468114,0.412828928909479
4.643,0.4857125231538555,0.4128556446807772
4.644,0.4857439503301551,0.4128823577806318
4.6450000000000005,0.48577537436389423,0.41290906820931006
4.646,0.48580679525538706,0.412935775967079
4.647,0.4858382130049479,0.4129624810542057
4.648,0.48586962761289076,0.41298918347095714
4.649,0.48590103907953003,0.4130158832176005
4.65,0.4859324474051796,0.41304258029440266
4.651,0.4859638525901536,0.4130692747016306
4.652,0.4859952546347662,0.41309596643955127
4.6530000000000005,0.4860266535393314,0.4131226555084317
4.654,0.486058049304163,0.4131493419085386
4.655,0.4860894419295752,0.4131760256401389
4.656,0.48612083141588175,0.41320270670349946
4.657,0.4861522177633966,0.4132293850988871
4.658,0.4861836009724337,0.4132560608265686
4.659,0.48621498104330674,0.4132827338868107
4.66,0.48624635797632965,0.41330940427988017
4.6610000000000005,0.4862777317718161,0.41333607200604366
4.662,0.48630910243007985,0.41336273706556786
4.663,0.48634046995143465,0.41338939945871944
4.664,0.4863718343361941,0.41341605918576496
4.665,0.48640319558467193,0.41344271624697115
4.666,0.4864345536971817,0.4134693706426044
4.667,0.486465908674037,0.4134960223729314
4.668,0.4864972605155514,0.4135226714382187
4.6690000000000005,0.48652860922203844,0.41354931783873267
4.67,0.4865599547938115,0.41357596157473975
4.671,0.4865912972311841,0.4136026026465065
4.672,0.4866226365344697,0.4136292410542992
4.673,0.4866539727039817,0.41365587679838445
4.674,0.4866853057400334,0.4136825098790284
4.675,0.4867166356429381,0.41370914029649736
4.676,0.4867479624130092,0.41373576805105783
4.6770000000000005,0.4867792860505599,0.4137623931429759
4.678,0.48681060655590347,0.41378901557251796
4.679,0.48684192392935316,0.4138156353399502
4.68,0.486873238171222,0.4138422524455387
4.681,0.48690454928182325,0.41386886688954977
4.682,0.48693585726147004,0.4138954786722495
4.683,0.4869671621104753,0.413922087793904
4.684,0.4869984638291523,0.4139486942547794
4.6850000000000005,0.48702976241781387,0.41397529805514177
4.686,0.487061057876773,0.41400189919525704
4.687,0.4870923502063428,0.41402849767539135
4.688,0.48712363940683606,0.41405509349581066
4.689,0.4871549254785657,0.41408168665678086
4.69,0.4871862084218446,0.4141082771585679
4.691,0.48721748823698563,0.41413486500143776
4.692,0.4872487649243015,0.4141614501856563
4.6930000000000005,0.487280038484105,0.41418803271148924
4.694,0.48731130891670893,0.41421461257920256
4.695,0.4873425762224259,0.414241189789062
4.696,0.48737384040156867,0.41426776434133333
4.697,0.4874051014544498,0.4142943362362823
4.698,0.48743635938138197,0.41432090547417466
4.699,0.4874676141826777,0.41434747205527606
4.7,0.4874988658586496,0.4143740359798522
4.7010000000000005,0.48753011440961014,0.41440059724816863
4.702,0.48756135983587184,0.41442715586049106
4.703,0.48759260213774713,0.41445371181708507
4.704,0.4876238413155484,0.4144802651182162
4.705,0.48765507736958813,0.4145068157641499
4.706,0.4876863103001786,0.4145333637551518
4.707,0.4877175401076322,0.4145599090914873
4.708,0.4877487667922612,0.414586451773422
4.7090000000000005,0.48777999035437786,0.4146129918012212
4.71,0.4878112107942944,0.41463952917515023
4.711,0.48784242811232303,0.41466606389547456
4.712,0.48787364230877595,0.41469259596245955
4.713,0.48790485338396533,0.4147191253763705
4.714,0.4879360613382032,0.4147456521374727
4.715,0.4879672661718017,0.4147721762460314
4.716,0.48799846788507284,0.4147986977023119
4.7170000000000005,0.4880296664783287,0.4148252165065794
4.718,0.4880608619518812,0.414851732659099
4.719,0.4880920543060423,0.41487824616013597
4.72,0.4881232435411239,0.4149047570099553
4.721,0.48815442965743805,0.41493126520882234
4.722,0.4881856126552964,0.41495777075700196
4.723,0.4882167925350109,0.41498427365475926
4.724,0.48824796929689335,0.41501077390235935
4.7250000000000005,0.48827914294125546,0.41503727150006714
4.726,0.488310313468409,0.41506376644814763
4.727,0.4883414808786657,0.41509025874686584
4.728,0.48837264517233714,0.41511674839648655
4.729,0.48840380634973507,0.4151432353972748
4.73,0.48843496441117107,0.4151697197494954
4.731,0.4884661193569567,0.4151962014534132
4.732,0.48849727118740355,0.415222680509293
4.7330000000000005,0.48852841990282303,0.41524915691739955
4.734,0.4885595655035268,0.4152756306779978
4.735,0.4885907079898262,0.41530210179135224
4.736,0.4886218473620326,0.41532857025772774
4.737,0.48865298362045756,0.41535503607738894
4.738,0.4886841167654123,0.4153814992506004
4.739,0.48871524679720824,0.415407959777627
4.74,0.48874637371615665,0.4154344176587331
4.741,0.4887774975225687,0.4154608728941834
4.742,0.48880861821675586,0.4154873254842425
4.743,0.4888397357990291,0.4155137754291747
4.744,0.48887085026969973,0.41554022272924473
4.745,0.4889019616290789,0.41556666738471704
4.746,0.48893306987747764,0.415593109395856
4.747,0.4889641750152071,0.41561954876292606
4.748,0.4889952770425783,0.4156459854861915
4.749,0.4890263759599022,0.4156724195659169
4.75,0.48905747176749,0.4156988510023665
4.751,0.4890885644656524,0.41572527979580454
4.752,0.4891196540547005,0.4157517059464954
4.753,0.4891507405349451,0.4157781294547033
4.7540000000000004,0.4891818239066971,0.4158045503206925
4.755,0.48921290417026736,0.41583096854472723
4.756,0.48924398132596664,0.4158573841270716
4.757,0.48927505537410576,0.4158837970679899
4.758,0.48930612631499537,0.41591020736774603
4.759,0.48933719414894633,0.4159366150266044
4.76,0.48936825887626917,0.41596302004482877
4.761,0.4893993204972746,0.4159894224226834
4.7620000000000005,0.48943037901227326,0.41601582216043226
4.763,0.48946143442157564,0.4160422192583393
4.764,0.48949248672549245,0.4160686137166686
4.765,0.48952353592433406,0.41609500553568396
4.766,0.48955458201841107,0.4161213947156494
4.767,0.4895856250080339,0.4161477812568288
4.768,0.4896166648935129,0.41617416515948596
4.769,0.48964770167515864,0.4162005464238848
4.7700000000000005,0.4896787353532814,0.4162269250502892
4.771,0.48970976592819143,0.4162533010389627
4.772,0.48974079340019916,0.4162796743901693
4.773,0.48977181776961476,0.4163060451041725
4.774,0.48980283903674865,0.4163324131812363
4.775,0.48983385720191086,0.41635877862162424
4.776,0.48986487226541164,0.4163851414255999
4.777,0.48989588422756114,0.41641150159342694
4.7780000000000005,0.4899268930886695,0.41643785912536907
4.779,0.4899578988490467,0.4164642140216897
4.78,0.48998890150900304,0.4164905662826526
4.781,0.4900199010688483,0.416516915908521
4.782,0.4900508975288926,0.4165432628995587
4.783,0.4900818908894458,0.41656960725602893
4.784,0.49011288115081797,0.41659594897819524
4.785,0.49014386831331896,0.4166222880663211
4.7860000000000005,0.4901748523772586,0.4166486245206698
4.787,0.49020583334294676,0.41667495834150475
4.788,0.4902368112106933,0.4167012895290893
4.789,0.4902677859808079,0.4167276180836867
4.79,0.49029875765360037,0.4167539440055603
4.791,0.4903297262293804,0.41678026729497336
4.792,0.4903606917084577,0.41680658795218906
4.793,0.49039165409114194,0.41683290597747064
4.7940000000000005,0.4904226133777427,0.4168592213710813
4.795,0.49045356956856956,0.4168855341332841
4.796,0.49048452266393217,0.41691184426434236
4.797,0.49051547266414,0.416938151764519
4.798,0.4905464195695025,0.4169644566340771
4.799,0.4905773633803292,0.4169907588732798
4.8,0.49060830409692957,0.4170170584823901
4.801,0.490639241719613,0.41704335546167104
4.8020000000000005,0.4906701762486888,0.4170696498113855
