t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,lattice_energy_proxy,packet_energy_proxy
0.0,4.624996065513003,0.003437468435303774,4.6249973429397775,0.6187447236577339,0.07988398993575224,0.3504437999440875,2.861692472390392,4.440892098500626e-16,8.881784197001252e-16,0.00014856669993581784,0.045411065152170305,0.4645192011435869
0.03333333333333333,4.624889855809163,0.024055619000182816,4.624952416098135,0.6184190280054312,0.07918985696566427,0.35309309363203034,2.860147263313642,0.0023658631816301234,0.0062749842905300834,0.004147537760430356,2.204568147795094,0.46394733979601266
0.06666666666666667,4.62464210198412,0.044661896142764515,4.624857755262444,0.6181035637429957,0.07849905632274842,0.35571931424403547,2.858601967905883,0.008415730462785764,0.02256943962047986,0.013425170619109245,7.50186052753963,0.46339210008899945
0.1,4.62425288971492,0.0652556686749918,4.624713298176548,0.6177983442300877,0.07781162715488464,0.3583225736184755,2.8570565696421513,0.017531631267780345,0.04757971998914956,0.027887872413809103,15.74444467559623,0.46285347241651814
0.13333333333333333,4.6237223068262026,0.0858363059961329,4.624518984939869,0.6175033819820721,0.0771276087599233,0.3609029849015756,2.8555110519345988,0.02900201316028206,0.07978408425511341,0.04740973369378755,26.669161431072023,0.4623314465375753
0.16666666666666669,4.623050443285845,0.10640317808203502,4.624274757999507,0.6172186886682364,0.07644704058297289,0.36346066255236015,2.8539653981335404,0.042066511317845445,0.11765672795791748,0.0718337688357097,39.949921012272654,0.46182601158072045
0.2,4.622237391201031,0.12695565547437132,4.623980562142735,0.6169442751100642,0.07576996221354114,0.3659957223475062,2.8524195915285633,0.05595910038175256,0.15938674229346728,0.10097331613203499,55.20650003974838,0.4613371560483723
0.23333333333333334,4.621283244814743,0.14749310926988707,4.623636344489862,0.6166801512795645,0.07509641338252754,0.3685082813860987,2.8508736153496903,0.06994738526895206,0.20322326741383379,0.1346135742054331,72.01456034035962,0.46086486782095953
0.26666666666666666,4.6201881005026815,0.16801491110964994,4.623242054487496,0.6164263262976574,0.07442643395906504,0.3709984580942824,2.8493274527686028,0.083417104084473,0.247469458469596,0.17251325729983286,89.91666048339249,0.4604091341608816
0.3,4.618952056770611,0.18852043316831063,4.6227976439021665,0.6161828084326201,0.07376006394720899,0.37346637222980583,2.847781086899926,0.09650077485454045,0.2905311911197912,0.21440635649617426,108.43399086193678,0.45996994171629024
0.33333333333333337,4.6175752142521285,0.20900904814337867,4.6223030668143545,0.6159496050985921,0.07309734348247136,0.3759121448864519,2.8462345008025713,0.1077997942640706,0.3340772378588812,0.26000399666923263,127.07853100934793,0.4595472765246894
0.3666666666666667,4.6160576757068625,0.22948012924451958,4.621758279612893,0.6157267228541429,0.07243831282819845,0.37833589849834937,2.84468767748115,0.11667192591120645,0.3747492704615505,0.30899638026099685,145.36531104044008,0.4591411240163597
0.4,4.614399546019088,0.24993305018287804,4.621163240989749,0.6155141674009008,0.07178301237179013,0.38073775684416106,2.8431405998874353,0.12254421987010777,0.41112355437973214,0.36105480918274185,162.824460156421,0.4587514690176038
0.43333333333333335,4.612600932196769,0.2703671851604336,4.620517911935206,0.615311943582247,0.07113148262075905,0.383117845051143,2.8415932509219033,0.1261277970971192,0.44209086197021197,0.4158337758844322,179.01274178328754,0.4583782957538166
