t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,lattice_energy_proxy,packet_energy_proxy
0.0,4.6249976855958845,0.0034374483579128956,4.62499896300729,0.6187408446684418,0.07992661172691308,0.3504440367318162,2.8616757579624856,4.440892098500626e-16,8.881784197001252e-16,9.648552523983681e-05,0.0191532759693527,0.46451889004293595
0.03333333333333333,4.624935209345387,0.024055125166031782,4.6249977664523705,0.6183853556064323,0.07948743020714284,0.3530997121588348,2.8600305496730627,0.0023728195530283713,0.006259746021190615,0.0026929048341127353,0.9292003385159544,0.4639351388829408
0.06666666666666667,4.62478947225212,0.04466051317442673,4.625005105304322,0.6180289198296645,0.07905022634028647,0.35574078662088804,2.858385755141833,0.008442851127196227,0.02251601767164746,0.008714265062332737,3.1600527561427123,0.4633508455225466
0.1,4.624560525538496,0.06525324448493384,4.625020869172884,0.6176715488210055,0.07861501321090897,0.35836732629416,2.8567413682515075,0.01759597608989827,0.04747180392898198,0.018096709070639528,6.628724195384318,0.46276602690924884
0.13333333333333333,4.624248422159049,0.0858329516062402,4.62504494739477,0.617313254108724,0.07818180390359765,0.3609793977909908,2.855097382883798,0.029127414191466805,0.07959956978597038,0.03075534994760959,11.223500934165207,0.4621807000072588
0.16666666666666669,4.623853216795884,0.10639926746347976,4.625077229040658,0.6169540472659093,0.07775061150165678,0.36357706815985225,2.8534537929199364,0.0422867857185627,0.1174389961067388,0.04658531447924202,16.807021393789768,0.4615948817964482
0.2,4.6233749658540635,0.126951825407766,4.62511760292216,0.6165939399098938,0.07732144908577575,0.3661604048852789,2.8518105922411934,0.05632143475931739,0.1591884143430159,0.06546285912054549,23.219876674937236,0.4610085892713061
0.23333333333333334,4.622813727456932,0.14749025922566072,4.625165957598787,0.6162329437016746,0.07689432973267069,0.36872947588775473,2.850167774729414,0.07051570565032483,0.2031279369233775,0.08724653154741858,30.284683928199552,0.46042183943990683
0.26666666666666666,4.622169561441377,0.16801420314857882,4.625222181384893,0.6158710703453403,0.07646926651370041,0.37128434952355416,2.848525334267559,0.08422436822722035,0.24759436293828796,0.11177836146156707,37.810563483179074,0.45983464932289275
0.3,4.621442529353038,0.18852329186212854,4.62528616235661,0.6155083315874971,0.07604627249345633,0.3738250945845354,2.846883264740263,0.09689894029702473,0.29250560617163535,0.13888507257552518,45.59792376159379,0.4592470359524683
