t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,lattice_energy_proxy,packet_energy_proxy
0.0,-3.9961115162037038,1.0,4.119333350183724,0.6999270833333333,0.0,0.2,-0.6999270833333333,4.440892098500626e-16,8.881784197001252e-16,3.968056887331743e-05,0.003239474121366896,0.5878775063802083
0.03333333333333333,-3.972789118007638,1.0,4.096712508360809,0.6994897428108527,0.0,0.2,-0.6994897428108527,0.00231067789079209,0.0066450656042951195,0.0011071062822943397,0.15715521515324551,0.5871430803571115
0.06666666666666667,-3.9494812925150087,1.0,4.074113704835203,0.6990526755550268,0.0,0.2,-0.6990526755550268,0.008257096133368558,0.0239010971946807,0.0035829407608527772,0.5362144289865497,0.5864095718407699
0.1,-3.9261880306202475,1.0,4.051537048057897,0.6986158813951083,0.0,0.2,-0.6986158813951083,0.01724563726901418,0.05031620904435419,0.00744504605854766,1.1323816415061807,0.5856769796849569
0.13333333333333333,-3.902909323223476,1.0,4.028982648920784,0.6981793601604569,0.0,0.2,-0.6981793601604569,0.028552066108745167,0.08404944624909227,0.012667704307078642,1.937076771880662,0.584945302744878
0.16666666666666669,-3.8796451612305023,1.0,4.0064506208187876,0.6977431116805387,0.0,0.2,-0.6977431116805387,0.0419343484788639,0.12296835478629053,0.01922288350851384,2.941238012971338,0.5842145398771689
0.2,-3.8563955355528154,1.0,3.9839410797138664,0.6973071357849262,0.0,0.2,-0.6973071357849262,0.05648036551844393,0.1647419702797358,0.02708135038611734,4.135238746811678,0.583484689939893
0.23333333333333334,-3.833160437107584,1.0,3.9614541442009403,0.6968714323032988,0.0,0.2,-0.6968714323032988,0.07145898869552358,0.20692305966875413,0.03621352771289978,5.5086923363067575,0.5827557517925415
0.26666666666666666,-3.8099398568176506,1.0,3.938989935575832,0.696436001065442,0.0,0.2,-0.696436001065442,0.08614603398508458,0.2470162412786886,0.046590014143934044,7.050163250282145,0.5820277242960292
0.3,-3.7867337856115326,1.0,3.916548577905277,0.6960008419012477,0.0,0.2,-0.6960008419012477,0.09984361250430729,0.2825325286541519,0.058181690397430236,8.74676039478181,0.5813006063126946
0.33333333333333337,-3.7635422144234125,1.0,3.8941301980990675,0.6955659546407141,0.0,0.2,-0.6955659546407141,0.11189448883634534,0.31103595556908104,0.07095931113265898,10.583504761953657,0.5805743967062975
0.3666666666666667,-3.74036513419314,1.0,3.871734925984431,0.6951313391139458,0.0,0.2,-0.6951313391139458,0.12169326127804447,0.33019430312912945,0.08489239832642548,12.542194324317485,0.5798490943420169
0.4,-3.7172025358662233,1.0,3.84936289438269,0.6946969951511532,0.0,0.2,-0.6946969951511532,0.12869602734595365,0.3378537546102509,0.09994705015588176,14.599137023180802,0.5791246980864497
0.43333333333333335,-3.694054410393831,1.0,3.8270142391883146,0.6942629225826534,0.0,0.2,-0.6942629225826534,0.1324248893753447,0.3442489372939699,0.11608190548119474,16.720678349438863,0.5784012068076089
0.4666666666666667,-3.6709207487327835,1.0,3.8046890994504214,0.6938291212388688,0.0,0.2,-0.6938291212388688,0.13244970786542132,0.3596121769755828,0.13324161453243893,18.85780260900833,0.5776786193749209
0.5,-3.6478015418455527,1.0,3.782387617456835,0.6933955909503281,0.0,0.2,-0.6933955909503281,0.1283580018694156,0.367675989009139,0.1513520271899591,20.957079449400393,0.5769569346592256
0.5333333333333333,-3.624696780700257,1.0,3.7601099388207797,0.6929623315476661,0.0,0.2,-0.6929623315476661,0.12350544681677988,0.367729342463217,0.17033029586824938,23.00120587887597,0.576236151532773
0.5666666666666667,-3.601606456270659,1.0,3.737856212570314,0.692529342861623,0.0,0.2,-0.692529342861623,0.1316562022268717,0.35963018065952645,0.1901032618159539,25.008142907495397,0.5755162688692217
0.6,-3.5785305595361603,1.0,3.7156265912405924,0.6920966247230451,0.0,0.2,-0.6920966247230451,0.1386178867287705,0.3438328087890873,0.21060967070829573,26.99192612074492,0.5747972855436378
0.6333333333333333,-3.5554690814818004,1.0,3.693421230969064,0.6916641769628842,0.0,0.2,-0.6916641769628842,0.14415574114051843,0.321190180030663,0.2317934968552846,28.95412734872125,0.5740792004324927
0.6666666666666667,-3.532422013098249,1.0,3.6712402915937123,0.6912319994121978,0.0,0.2,-0.6912319994121978,0.15261721488219404,0.3020844769989014,0.2535999182030945,30.889361650728564,0.5733620124136616
0.7000000000000001,-3.5093893453818086,1.0,3.6490839367544505,0.6908000919021489,0.0,0.2,-0.6908000919021489,0.16361225779384148,0.29670754908491015,0.2759741091650299,32.78892503155788,0.5726457203664207
0.7333333333333334,-3.486371069334405,1.0,3.626952333997777,0.6903684542640061,0.0,0.2,-0.6903684542640061,0.18184281813690184,0.29618566560494675,0.2988611800110559,34.642361228472026,0.5719303231714477
0.7666666666666667,-3.463367175963587,1.0,3.604845654884824,0.6899370863291434,0.0,0.2,-0.6899370863291434,0.20634288087033337,0.2914006025279249,0.32220639845164123,36.43825324547558,0.5712158197108175
0.8,-3.440377656282523,1.0,3.582764075102912,0.68950598792904,0.0,0.2,-0.68950598792904,0.22582601751037434,0.28219753542694526,0.3459553546781364,38.16483585513461,0.5705022088680018
0.8333333333333334,-3.4174025013099945,1.0,3.5607077745807514,0.6890751588952809,0.0,0.2,-0.6890751588952809,0.23990327743678774,0.2685286663075108,0.37005397482366015,39.81060949883268,0.5697894895278679
0.8666666666666667,-3.394441702070398,1.0,3.538676937607413,0.6886445990595556,0.0,0.2,-0.6886445990595556,0.24844653376602022,0.25046765033243734,0.39444840176837986,41.36495497768323,0.5690776605766752
0.9,-3.3714952495937354,1.0,3.516671752955218,0.6882143082536594,0.0,0.2,-0.6882143082536594,0.25156851524820656,0.22822069730347927,0.41908481147466076,42.81868324878731,0.5683667209020754
0.9333333333333333,-3.3485631349156155,1.0,3.494692414006688,0.6877842863094922,0.0,0.2,-0.6877842863094922,0.24959435888367887,0.21436300151894905,0.4439092449544638,44.16444938621094,0.567656669393109
0.9666666666666667,-3.3256453490772473,1.0,3.472739118885714,0.6873545330590591,0.0,0.2,-0.6873545330590591,0.24588752473918896,0.21061715891254074,0.46886752598377657,45.39698166185957,0.5669475049402046
1.0,-3.302741883125438,1.0,3.450812070593089,0.6869250483344705,0.0,0.2,-0.6869250483344705,0.254499077069706,0.21148909798483284,0.4939053133761506,46.513104486593456,0.5662392264351777
