t,energy,barycenter_x,barycenter_y,mercury_x,mercury_y,mercury_r,mercury_angle,mercury_peri_angle,mercury_Keff,mercury_deltaC,mercury_state,venus_x,venus_y,venus_r,venus_angle,venus_peri_angle,venus_Keff,venus_deltaC,venus_state,earth_x,earth_y,earth_r,earth_angle,earth_peri_angle,earth_Keff,earth_deltaC,earth_state,mars_x,mars_y,mars_r,mars_angle,mars_peri_angle,mars_Keff,mars_deltaC,mars_state,jupiter_x,jupiter_y,jupiter_r,jupiter_angle,jupiter_peri_angle,jupiter_Keff,jupiter_deltaC,jupiter_state
0.0,-0.0037536188042332852,0.004731690644025039,0.0,0.30749903826,0.0,0.30749903826,0.0,0.0,1.000000312,0.0,0,0.718433595696,0.0,0.718433595696,0.0,0.0,1.0,0.0,0,0.98329,0.0,0.98329,0.0,0.0,1.0000000907192244,0.0,0,1.3813658577210002,0.0,1.3813658577210002,0.0,0.0,1.0,0.0,0,4.9502843052,0.0,4.9502843052,0.0,0.0,0.9999998525212569,0.0,0
0.02,-0.003753618804929368,0.004731690644018917,-2.0877668083923995e-15,0.22962659235820887,0.2278896953956504,0.3235544220681597,0.7817256401826169,-4.757644222996606e-06,1.0000008068850346,3.6871579239947603,1,0.7031924149354243,0.14770495847249843,0.7185487819097192,0.20711571813365193,-0.0006756377846406647,1.0000000457373974,0.3049159826711481,1,0.9751357887865876,0.12742802249123977,0.9834333989003154,0.12999747629429056,0.00014586551332164383,0.9999998178413232,0.11894203400199872,0,1.3772310786620083,0.11168927632066811,1.3817566384154163,0.08096035337013253,-3.3780156351863262e-06,1.0000000064344314,0.042896209685994,0,4.949962103481567,0.0578597290868349,4.950300522818058,0.011699716445515004,0.00027158081828018244,1.000000191654495,0.0009321738468518312,0
0.04,-0.0037536188069211517,0.004731690643995764,-1.845341913130072e-14,0.04694773875699451,0.3580422471684364,0.3612180342178627,1.440461215010755,-8.637028888998836e-06,1.000001031211245,6.120711113051978,1,0.658129580296665,0.2891441807445482,0.7188892278066579,0.41409933089464285,-0.001375859520511931,1.0000000862583371,0.57505558102409,1,0.9508154472000052,0.2527428391625978,0.9838611312814901,0.25991938958111943,0.000261346589203628,1.0000001245198578,0.22432715805582162,1,1.364858475038704,0.22271027688902897,1.3829259916453052,0.16182927256081384,-1.079527898865477e-05,1.0000000121301953,0.08086796826809445,0,4.948995546683759,0.1157119192561889,4.9503491829229205,0.02339927222448153,0.0005363955899209081,0.9999999518433571,0.0017589192039865018,0
0.060000000000000005,-0.003753618808933817,0.004731690643962038,-5.756969879110174e-14,-0.1549807585482948,0.3716762023865766,0.40285011426903583,1.9656998782379045,-9.039938589103948e-06,1.000001090468424,7.458089017976631,1,0.5851949457722689,0.4183348127426554,0.7194398959310963,0.6208250524086724,-0.002083213955042493,1.000000122111033,0.814073553028436,1,0.9107526302125337,0.3738716866933597,0.9845658228205183,0.38969164718262644,0.00033366792161515713,1.0000001651317425,0.31758600193445546,1,1.3443427046256726,0.3324020866684829,1.3848649890337712,0.24251648584711966,-2.393765742449591e-05,1.000000017160043,0.11440028569605214,0,4.947384779867318,0.1735490330099869,4.950430296488059,0.03509850935308141,0.0007936609664431925,0.9999998583881761,0.0024921394100259277,0
0.08,-0.003753618810373431,0.004731690643924953,-1.1911630536098894e-13,-0.3219462507542876,0.29567310834228244,0.43727367243973636,2.3983404514489117,-7.021556709178316e-06,1.0000011318412725,8.132193810090257,1,0.48753291219688,0.5298440002808806,0.7201766664187014,0.8271792215220031,-0.002759467429466959,1.0000001537859742,1.0252398285223474,1,0.8556428375727949,0.488821551901385,0.9855352963268404,0.5192430873826185,0.0003616663049548279,0.9999998624495944,0.3999928467269358,1,1.3158397434268256,0.44011832393740596,1.3875588964382004,0.32293400612234274,-4.342985474029425e-05,1.0000000215888347,0.14392556501813106,0,4.945130044747531,0.23136353569188398,4.950543867557001,0.04679727159611514,0.0010441497986615404,1.0000001941281174,0.003142391814119725,0
0.1,-0.003753618811253648,0.004731690643888608,-2.011608653089414e-13,-0.42925540347977054,0.16336108045786832,0.4593979140065429,2.77738738348393,-5.088937085085355e-06,1.0000012372764122,8.457579153286991,1,0.3693318591128673,0.6190259128700226,0.7210675819343288,1.0330652854174414,-0.0033660438968444156,1.0000001817239836,1.2114932241100786,1,0.7864379898260294,0.5957162396468287,0.9867528167603743,0.6485068797556103,0.0003499961900574715,1.0000001327737689,0.4726844666030202,1,1.2795642797648243,0.5452339432673198,1.3909874120652976,0.4029971902005097,-6.959099785714433e-05,1.0000000254745682,0.16983045458134416,1,4.942231679620804,0.28914789691158704,4.950689893297521,0.05849540334473112,0.0012879257595501666,0.9999999444531459,0.0037190399849344018,0
0.12000000000000001,-0.0037536188116118353,0.004731690643856635,-3.0236804813427165e-13,-0.4671836365777971,0.004119052364392982,0.46721813450570227,3.1320590089177753,-4.495530580989334e-06,1.0000014030105429,8.628827616546683,1,0.23562740660119694,0.6822169519241885,0.7220743903839938,1.2384077933237352,-0.0038724864837552282,1.0000002063230813,1.375487208764196,1,0.7043256782146917,0.6928302084292935,0.9881974597358818,0.7774217960253257,0.0003064706189030732,1.0000002218750088,0.5366769873986053,1,1.2357862049417694,0.6471515045575875,1.3951249960244803,0.48262570702519614,-0.00010243018363150041,1.0000000288692708,0.19246180547541006,1,4.938690119266233,0.3468945919699843,4.950868365959322,0.0701927494113395,0.0015246177056867476,0.9999998643669764,0.004230388704974152,0
0.14,-0.0037536188113458527,0.004731690643833292,-4.2083350693111754e-13,-0.43314029816208505,-0.15582013410915058,0.4602003521249205,-2.797074524190508,-4.978532926483347e-06,1.0000015674860636,8.778831089340759,1,0.09207164814054182,0.716880790024257,0.7231543102678513,1.4431552696514587,-0.004261102980346048,1.0000002279442404,1.5196282685852343,1,0.6107038354587281,0.7786183544751456,0.9898445724244263,0.9059333051588859,0.0002404703891162643,0.9999998987009888,0.5928809267393181,1,1.184826324468539,0.7453067699611144,1.3999412772758422,0.5617443869831006,-0.0001415974775597125,1.0000000318197773,0.21213184908084887,1,4.9345058948227285,0.4045961032841122,4.9510792736800715,0.08188915516554766,0.0017538639350219139,1.0000001961945855,0.004683803696666262,0
0.16,-0.0037536188102816285,0.004731690643822744,-5.526987830080377e-13,-0.3294317916277197,-0.29031227050369957,0.43882012002255577,-2.4200301888154776,-5.590275016788895e-06,1.0000016656738977,9.024817999269155,1,-0.05531840369855391,0.7216985907859825,0.7242619337166534,1.6472818928616735,-0.004529088266343877,1.0000002469160985,1.646107323110931,1,0.5071517041429767,0.8517411258838792,0.9916663007910672,1.033994469768359,0.00016230096968729337,1.0000001276640915,0.6421143713337726,1,1.1270514347709022,0.839173522598682,1.4054015229985073,0.640283932667688,-0.00018637055999984133,1.0000000343684012,0.22912267518992457,1,4.929679633643125,0.46224492181071425,4.951322600365046,0.093584466723627,0.001975608976780797,0.9999999370628265,0.005085817808338945,0
0.18000000000000002,-0.0037536188082626706,0.004731690643827356,-6.916290457015251e-13,-0.1652558171062068,-0.3702097868068935,0.40497367682195295,-1.9912091997492296,-5.713739365011725e-06,1.0000016832384997,9.508976103097455,1,-0.20041998810691639,0.6966033521638254,0.7253511747239755,1.8507879829105132,-0.004687091759149318,1.0000002635387366,1.7569249109881506,1,0.39539805497820196,0.9110845608009708,0.9936321625359208,1.1615666336697545,8.246756497456691e-05,1.0000002645368524,0.6851143759631909,1,1.0628689234959696,0.9282675358734807,1.4114671540737902,0.7181814797436376,-0.00023562486837012812,1.0000000365535113,0.24369007520024186,1,4.924212059125589,0.519833548467056,4.951598324886384,0.10527853112656485,0.0021903708344518597,0.9999998704827198,0.0054422251930539385,0
