t,energy,barycenter_x,barycenter_y,mercury_x,mercury_y,mercury_r,mercury_angle,mercury_peri_angle,mercury_Keff,mercury_deltaC,mercury_state,venus_x,venus_y,venus_r,venus_angle,venus_peri_angle,venus_Keff,venus_deltaC,venus_state,earth_x,earth_y,earth_r,earth_angle,earth_peri_angle,earth_Keff,earth_deltaC,earth_state,mars_x,mars_y,mars_r,mars_angle,mars_peri_angle,mars_Keff,mars_deltaC,mars_state,jupiter_x,jupiter_y,jupiter_r,jupiter_angle,jupiter_peri_angle,jupiter_Keff,jupiter_deltaC,jupiter_state
0.0,-0.0037536188042332852,0.004731690644025039,0.0,0.30749903826,0.0,0.30749903826,0.0,0.0,1.000000312000968,0.0,0,0.718433595696,0.0,0.718433595696,0.0,0.0,1.0,0.0,0,0.98329,0.0,0.98329,0.0,0.0,1.0000000907192488,0.0,0,1.3813658577210002,0.0,1.3813658577210002,0.0,0.0,1.0,0.0,0,4.9502843052,0.0,4.9502843052,0.0,0.0,0.999999852521419,0.0,0
0.02,-0.0037536188045340056,0.004731690644022078,-1.0249234187048595e-15,0.2296266075294026,0.22788970186777968,0.3235544373947874,0.7817256213452264,-5.680116435515385e-06,1.0000002538123138,3.6871577881898596,1,0.703192415175161,0.14770495849733753,0.7185487821494403,0.20711571809887253,-0.0006762723338981273,1.0,0.3049159825915936,1,0.9751357888365749,0.12742802249447782,0.9834333989503008,0.12999747629096634,0.00014579860537708526,0.9999998000000425,0.11894203399728083,0,1.3772310786711484,0.11168927632103628,1.3817566384245563,0.08096035336986321,-3.3808227057074893e-06,1.0,0.042896209685773026,0,4.949962103481579,0.05785972908683499,4.95030052281807,0.011699716445515011,0.00027158080196282265,1.0000001915148309,0.0009321738468518305,0
0.04,-0.003753618804927289,0.004731690644014543,-5.8900638272990635e-15,0.046947823983505436,0.3580423341336363,0.3612181315220532,1.4404610123600787,-1.0539994070363746e-05,1.000000113105546,6.120709798142827,1,0.658129582146099,0.28914418113294954,0.7188892296560576,0.41409933035412433,-0.001378222740119005,1.0,0.5750555798170879,1,0.9508154475872804,0.2527428392128468,0.9838611316686731,0.25991938952931637,0.0002610925028937311,1.0000000908708084,0.22432715798401415,1,1.3648584751095847,0.22271027689471914,1.3829259917161782,0.16182927255661836,-1.0806014040131323e-05,1.0,0.080867968264732,0,4.948995546683873,0.11571191925619032,4.950349182923036,0.023399272224481873,0.0005363955273604866,0.9999999515796814,0.0017589192039864777,0
0.060000000000000005,-0.0037536188050075036,0.004731690644006347,-1.3003080600107464e-14,-0.15498061115529846,0.37167653907754034,0.40285036834132604,1.965699218985259,-1.0580163560984915e-05,0.9999999717560392,7.458085203398436,1,0.5851949517557065,0.41833481467879174,0.7194399019242891,0.620825049759752,-0.0020880581615187314,1.0,0.8140735472549135,1,0.9107526314764661,0.3738716869409847,0.9845658240837679,0.38969164692759384,0.00033312942493569746,1.0000001174938666,0.31758600158922073,1,1.344342704857438,0.3324020866963407,1.3848649892654472,0.24251648582646895,-2.396067572029566e-05,1.0,0.11440028567989269,0,4.947384779867706,0.17354903300999375,4.950430296488447,0.035098509353083444,0.0007936608345913987,0.9999998580145173,0.002492139410025794,0
0.08,-0.0037536188049241423,0.004731690643997929,-1.990353953700008e-14,-0.321946188201559,0.29567387586342503,0.4372741457552021,2.398339062314188,-7.152913096496425e-06,0.9999999120131688,8.132186580344403,1,0.48753292567165546,0.529844006338554,0.7201766799991303,0.8271792134448835,-0.0027671326668900387,1.0,1.0252398113431624,1,0.855642840464683,0.4888215526658057,0.9855352992168918,0.5192430865999917,0.0003607716856989184,0.9999998024506918,0.39999284569254745,1,1.315839743958749,0.44011832402264534,1.387558896969674,0.3229340060589771,-4.346873050384423e-05,1.0,0.14392556496974226,0,4.945130044748433,0.23136353569190482,4.950543867557885,0.04679727159612017,0.0010441495797303517,1.0000001936569207,0.003142391814119292,0
0.1,-0.0037536188048707423,0.004731690643988719,-2.6072189112519295e-14,-0.4292557059053792,0.16336237795178127,0.4593986587727787,2.777384978902306,-3.2807678657036957e-06,0.9999999686405072,8.457567726401818,1,0.3693318837856967,0.619025927547189,0.721067607177326,1.0330652664549373,-0.0033764322094556472,1.0,1.211493184764346,1,0.7864379952650041,0.5957162414751573,0.9867528221994613,0.6485068779032082,0.0003487004246992793,1.0000000618711233,0.47268446421315413,1,1.2795642807701135,0.5452339434690122,1.3909874130691182,0.4029971900505347,-6.964852942034111e-05,1.0,0.16983045446963008,1,4.9422316796225285,0.2891478969116363,4.950689893299179,0.05849540334473803,0.0012879254379351017,0.999999943895452,0.003719039984933353,0
0.12000000000000001,-0.0037536188048756967,0.004731690643979249,-3.205530459127193e-14,-0.46718467930754687,0.004120826328765141,0.4672191941036553,3.1320552335099574,-5.307013411860293e-07,1.0000001086873682,8.628810925436955,1,0.23562744581126063,0.6822169821074106,0.7220744317095183,1.2384077556338637,-0.0038850777603221497,1.0,1.3754871324950058,1,0.704325687236421,0.6928302121524469,0.9881974687774285,0.7774217923069789,0.0003047553725129153,1.0000001413734851,0.5366769827169492,1,1.2357862066215393,0.6471515049633554,1.3951249977006062,0.4826257067241508,-0.00010250841605964415,1.0,0.19246180525677142,1,4.938690119269131,0.3468945919700829,4.950868365962059,0.07019274941134278,0.001524617266402663,0.9999998637325802,0.004230388704972026,0
0.14,-0.0037536188048304968,0.004731690643971093,-3.795032864351011e-14,-0.433142498263772,-0.15581816048719488,0.46020175637521243,-2.797080175446856,1.1846107885225158e-06,1.0000002506623682,8.778807309042525,1,0.09207170387650454,0.7168808452670641,0.7231543721562105,1.4431552029297472,-0.004275005482876963,1.0,1.519628136951184,1,0.6107038491534507,0.7786183612606143,0.9898445862134579,0.9059332985001172,0.0002383429899476878,0.9999998097688743,0.5928809185591922,1,1.1848263270458967,0.7453067706911652,1.399941279845784,0.5617443864439736,-0.00014169774088180324,1.0,0.21213184869925403,1,4.934505894827211,0.4045961032842891,4.951079273684242,0.0818891551655348,0.0017538633618879329,1.0000001954921771,0.004683803696662446,0
0.16,-0.0037536188046244194,0.0047316906439657195,-4.2727214995263996e-14,-0.3294355108562967,-0.2903106908595412,0.4388218688927708,-2.420038489963219,2.659908787674338e-06,1.0000003119521657,9.024783800937774,1,-0.05531833201453245,0.721698683256055,0.7242620204389895,1.647281784420723,-0.004543114855310558,1.0,1.646107114606814,1,0.5071517235799736,0.8517411372823831,0.991666320525993,1.033994458803362,0.00015979251659515404,1.0000000313469601,0.6421143581937084,1,1.127051438485058,0.8391735238092658,1.4054015266998088,0.6402839317798258,-0.00018649352127777206,1.0,0.22912267457773813,1,4.9296796336496405,0.4622449218110067,4.9513226003710455,0.09358446672357533,0.001975608247806266,0.999999936300116,0.005085817808332638,0
0.18000000000000002,-0.0037536188042636707,0.004731690643963389,-4.476638244127473e-14,-0.1652611399641472,-0.37020962198536045,0.40497569884089535,-1.9912213649645907,4.229776539541708e-06,1.0000002568930522,9.508925357732288,1,-0.20041990495801504,0.6966034961214159,0.725351290097538,1.8507878178973969,-0.004699852363776644,1.0,1.7569246018912346,1,0.39539808111508673,0.9110845787826781,0.9936321894322898,1.1615666167387955,7.963033886713313e-05,1.0000001617697205,0.6851143561752614,1,1.0628689285962922,0.9282675377598082,1.4114671591548986,0.7181814783724646,-0.00023577059632203936,1.0,0.24369007427964817,1,4.924212059134629,0.51983354846751,4.951598324894676,0.10527853112643702,0.0021903699106035146,0.9999998696665481,0.005442225193044147,0
