t,energy,barycenter_x,barycenter_y,mercury_x,mercury_y,mercury_r,mercury_angle,mercury_peri_angle,mercury_Keff,mercury_deltaC,mercury_state,venus_x,venus_y,venus_r,venus_angle,venus_peri_angle,venus_Keff,venus_deltaC,venus_state,earth_x,earth_y,earth_r,earth_angle,earth_peri_angle,earth_Keff,earth_deltaC,earth_state,mars_x,mars_y,mars_r,mars_angle,mars_peri_angle,mars_Keff,mars_deltaC,mars_state,jupiter_x,jupiter_y,jupiter_r,jupiter_angle,jupiter_peri_angle,jupiter_Keff,jupiter_deltaC,jupiter_state
0.0,-0.0037536188042332852,0.004731690644025039,0.0,0.30749903826,0.0,0.30749903826,0.0,0.0,1.0000002000009678,0.0,0,0.718433595696,0.0,0.718433595696,0.0,0.0,1.0,0.0,0,0.98329,0.0,0.98329,0.0,0.0,1.0000000907192488,0.0,0,1.3813658577210002,0.0,1.3813658577210002,0.0,0.0,1.0,0.0,0,4.9502843052,0.0,4.9502843052,0.0,0.0,0.999999852521419,0.0,0
0.02,-0.0037536188048110705,0.004731690644020365,-1.6985043471522132e-15,0.2296266016966105,0.2278896981878102,0.32355443066270395,0.7817256259736958,-5.1403515802175325e-06,1.000000694885987,3.6871578218391643,1,0.7031924149354243,0.14770495847249845,0.7185487819097194,0.20711571813365204,-0.0006756377847395473,1.0000000457373974,0.3049159826711523,1,0.9751357887865874,0.12742802249123977,0.9834333989003152,0.12999747629429065,0.00014586551337799028,0.9999998178413476,0.11894203400199939,0,1.3772310786620083,0.11168927632066811,1.3817566384154165,0.08096035337013256,-3.37801566763905e-06,1.0000000064344314,0.04289620968599414,0,4.949962103481567,0.0578597290868349,4.950300522818058,0.01169971644551502,0.00027158081819634704,1.000000191654657,0.0009321738468518316,0
0.04,-0.0037536188065666236,0.004731690644000607,-1.5857581632354456e-14,0.046947771677254425,0.3580422715072694,0.36121806262879436,1.4404611334040585,-9.175651549248893e-06,1.0000009192121337,6.12071058464898,1,0.6581295802966645,0.2891441807445484,0.7188892278066584,0.41409933089464496,-0.0013758595193835406,1.0000000862583371,0.5750555810241047,1,0.9508154472000041,0.2527428391625978,0.98386113128149,0.259919389581121,0.00026134658971949505,1.0000001245198822,0.2243271580558245,1,1.364858475038704,0.22271027688902897,1.382925991645306,0.16182927256081478,-1.0795278988083123e-05,1.0000000121301953,0.08086796826809495,0,4.948995546683758,0.11571191925618889,4.9503491829229205,0.023399272224481817,0.0005363955898816846,0.9999999518435192,0.0017589192039865038,0
0.060000000000000005,-0.003753618808369566,0.004731690643970636,-5.0601043537559787e-14,-0.15498070782820464,0.3716762798842503,0.4028501662890203,1.9656996880153352,-9.541358850232679e-06,1.0000009784692272,7.4580879195293805,1,0.5851949457722669,0.4183348127426562,0.7194398959310984,0.6208250524086817,-0.002083213948599919,1.000000122111033,0.8140735530284585,1,0.9107526302125318,0.37387168669335963,0.9845658228205185,0.3896916471826327,0.0003336679243392711,1.000000165131767,0.31758600193446007,1,1.3443427046256724,0.33240208666848303,1.384864989033772,0.24251648584712396,-2.3937657048555847e-05,1.000000017160043,0.114400285696053,0,4.947384779867316,0.17354903300998686,4.950430296488057,0.03509850935308261,0.0007936609674825993,0.9999998583883382,0.0024921394100259338,0
0.08,-0.0037536188096659326,0.004731690643936654,-1.0610799348539923e-13,-0.3219462122782421,0.29567326414412703,0.4372737495398723,2.3983401295711366,-7.3891533554909e-06,1.0000010198419902,8.132192142520864,1,0.4875329121968765,0.5298440002808821,0.7201766664187059,0.8271792215220256,-0.0027594674138401907,1.0000001537859742,1.0252398285223725,1,0.8556428375727917,0.48882155190138493,0.9855352963268393,0.519243087382634,0.0003616663113001871,0.9999998624496188,0.399992846726942,1,1.3158397434268254,0.4401183239374061,1.387558896438199,0.32293400612235285,-4.34298536965325e-05,1.0000000215888347,0.14392556501813242,0,4.945130044747529,0.23136353569188392,4.950543867556994,0.04679727159611779,0.0010441498017358213,1.0000001941282795,0.003142391814119736,0
0.1,-0.003753618810465425,0.004731690643902304,-1.8106599119355193e-13,-0.42925542269426076,0.163361320590268,0.4593980174975692,2.777386909957485,-5.282436248584228e-06,1.000001125277046,8.457576926080495,1,0.3693318591128621,0.6190259128700252,0.7210675819343367,1.0330652854174835,-0.003366043869987379,1.0000001817239836,1.2114932241101015,1,0.7864379898260242,0.5957162396468283,0.9867528167603683,0.6485068797556395,0.0003499962005393657,1.0000001327737933,0.47268446660302854,1,1.2795642797648241,0.5452339432673199,1.3909874120652896,0.4029971902005277,-6.959099604124866e-05,1.0000000254745682,0.1698304545813459,1,4.942231679620801,0.28914789691158693,4.950689893297503,0.05849540334473531,0.0012879257651187096,0.999999944453308,0.0037190399849344213,0
0.12000000000000001,-0.0037536188107969194,0.004731690643871036,-2.7468598142593725e-13,-0.4671837647437268,0.004119358382558627,0.4672182655833671,3.132058356583665,-4.500698746897126e-06,1.0000012910110863,8.628824786840847,1,0.23562740660119078,0.6822169519241924,0.7220743903840056,1.2384077933238022,-0.0038724864452255605,1.0000002063230813,1.3754872087642118,1,0.7043256782146836,0.6928302084292918,0.9881974597358656,0.7774217960253721,0.000306470633110547,1.0000002218750332,0.5366769873986177,1,1.2357862049417692,0.6471515045575876,1.3951249960244592,0.48262570702522284,-0.00010243018114060011,1.0000000288692708,0.19246180547541286,1,4.93869011926623,0.3468945919699842,4.950868365959285,0.0701927494113447,0.0015246177137183217,0.9999998643671385,0.004230388704974178,0
0.14,-0.0037536188105548804,0.004731690643847059,-3.855510203633339e-13,-0.4331405834519495,-0.15581980944647156,0.4602005109982977,-2.7970753975917337,-4.795041375742042e-06,1.0000014554864967,8.778827522785265,1,0.09207164814053583,0.7168807900242623,0.7231543102678665,1.443155269651555,-0.004261102931634076,1.0000002279442404,1.519628268585237,1,0.6107038354587174,0.7786183544751415,0.9898445724243933,0.905933305158952,0.0002404704054785811,0.9999998987010132,0.5928809267393378,1,1.1848263244685384,0.7453067699611144,1.3999412772757995,0.5617443869831354,-0.00014159747474376086,1.0000000318197773,0.21213184908085386,1,4.934505894822725,0.4045961032841121,4.951079273680008,0.08188915516555247,0.0017538639448986047,1.0000001961947476,0.004683803696666301,0
0.16,-0.003753618809568286,0.004731690643834582,-5.10289510299855e-13,-0.32943226643390733,-0.29031200930615136,0.43882030395904925,-2.4200313504249276,-5.231414831417337e-06,1.0000015536741775,9.02481341189674,1,-0.055318403698557846,0.7216985907859904,0.7242619337166694,1.6472818928618027,-0.004529088212716532,1.0000002469160985,1.6461073231109196,1,0.5071517041429631,0.8517411258838715,0.991666300791008,1.033994469768446,0.00016230098424994466,1.000000127664116,0.6421143713338053,1,1.1270514347709009,0.8391735225986815,1.4054015229984338,0.6402839326677273,-0.000186370557674775,1.0000000343684012,0.22912267518993326,1,4.92967963364312,0.4622449218107141,4.951322600364951,0.09358446672362894,0.0019756089868467612,0.9999999370629886,0.005085817808338998,0
0.18000000000000002,-0.0037536188076889654,0.00473169064383614,-6.431077458762813e-13,-0.1652564728774664,-0.37020971168871913,0.4049738758903831,-1.9912107537399915,-5.217787302877592e-06,1.0000015712385468,9.508969963737167,1,-0.20041998810691575,0.6966033521638376,0.7253511747239849,1.8507879829106773,-0.004687091714028646,1.0000002635387366,1.7569249109881293,1,0.39539805497818503,0.911084560800958,0.9936321625358224,1.1615666336698591,8.24675693388571e-05,1.0000002645368768,0.6851143759632453,1,1.0628689234959672,0.9282675358734787,1.4114671540736745,0.7181814797436733,-0.00023562486824864679,1.0000000365535113,0.24369007520025615,1,4.9242120591255825,0.5198335484670558,4.951598324886257,0.10527853112656019,0.002190370840945138,0.9999998704828819,0.005442225193054012,0
0.2,-0.00375361880487338,0.004731690643850171,-7.762156802731957e-13,0.035834542626268374,-0.36230579305847976,0.3635168551313987,-1.4721569932642369,-4.907312824434847e-06,1.000001571593479,10.440468627755306,1,-0.3372592459429573,0.6427604339678819,0.7263771746027141,2.0536993695227546,-0.004753915841809123,1.000000278086655,1.8539110333416011,1,0.27728762622579645,0.955775055622192,0.995709647685154,1.2886198992087847,1.1559469252482614e-05,0.9999999301562862,0.7225467535297032,1,0.992721056401762,1.0121496574405653,1.418096289921533,0.795381003921849,-0.00028775009534967843,1.0000000384100218,0.25606681269070364,1,4.918103990521727,0.5773544955478273,4.951906419385063,0.11697119645431399,0.0023996096090140545,1.000000197881417,0.005758164839161627,0
0.22,-0.003753618801534157,0.004731690643867492,-9.020052500058329e-13,0.22160816027505495,-0.23867668593084748,0.325217836057047,-0.8212821341757762,-3.717326767524791e-06,1.0000016746904552,12.078336276413301,1,-0.4602509054606232,0.5624987436731248,0.7272980884290197,2.256065764065481,-0.004749326634471941,1.0000002908110872,1.938740581557629,1,0.15474672377350107,0.9851888678515511,0.9978648295087953,1.4151334004244949,-3.952661731798328e-05,1.0000001133025884,0.7550144472484288,1,0.9170791105829801,1.0904280053898816,1.42524430589955,0.8718335761415379,-0.00034069884035636345,1.000000039969808,0.26646538540353326,1,4.9113563427213665,0.6348002881374339,4.95224684627053,0.12866231162099703,0.0026058602312002267,0.9999999297114367,0.006038194656469809,0
0.24000000000000002,-0.003753618799569425,0.004731690643868234,-1.0216523807504707e-12,0.30730410563474814,-0.01419966730756455,0.30755164884362707,-0.044020806097671845,8.498664743792372e-07,1.0000019571400884,14.38019547411955,1,-0.5644145873040931,0.4591986809724249,0.728076689471591,2.4579582862573774,-0.004694887303875,1.000000301941785,2.012945232149808,1,0.02974884793063739,0.9989565324280133,1.0000629688168168,1.541095382542455,-6.47645737060722e-05,1.0000002956397187,0.7830646719924882,1,0.8364375034967382,1.1627593042564621,1.4328643880062641,0.9474974716284444,-0.00039317765794758886,1.0000000412620516,0.2750803433373405,1,4.903970126014052,0.6921634655173806,4.952619556244971,0.14035172520421035,0.002810335563277641,0.9999998767499726,0.006286357183550347,0
0.26,-0.0037536188017361152,0.004731690643834437,-1.1599031197323528e-12,0.23743328249355292,0.2167899291326767,0.32195836549219997,0.741755735038775,6.499350798676035e-06,1.000002324136799,16.470279072197716,1,-0.6455613732991505,0.33714382715560315,0.7286817431767076,2.659466300007623,-0.0046277793190986505,1.0000003116883902,2.077922601279608,1,-0.09571889152460433,0.9969625122370442,1.0022691015610588,1.6665030991051182,-7.343343788134907e-05,0.9999999592503303,0.8071949991342906,1,0.7513080513943459,1.228849413849355,1.440908079146587,1.0223381424576377,-0.0004464915227302504,1.0000000423135338,0.2820902250593261,1,4.895946445828035,0.7494365825679037,4.953024496758001,0.15203928397685237,0.0030085547864261487,1.0000001992069851,0.006506237863315916,0
0.28,-0.003753618806993879,0.004731690643779267,-1.3513988105645636e-12,0.058119550795508,0.35342888842421066,0.35892863349451476,1.4083457492642735,8.662935265343325e-06,1.0000026186896527,17.509458967433332,1,-0.7004461522032491,0.20134364911100017,0.7290891276076702,2.8606937092062226,-0.004581957603083953,1.0000003202414995,2.134943330231405,1,-0.2196879350119241,0.9793405089138683,1.0044486108334907,1.7913625539265972,-7.766249823547323e-05,1.0000000929314217,0.8278585387094447,1,0.6622144711572614,1.2884531239045611,1.4493258140450194,1.0963280787960765,-0.0005015684429291432,1.0000000431488754,0.2876591690139026,1,4.8872865024462016,0.8066122111615813,4.953461624689836,0.1637248348653387,0.003196460797344524,0.9999999224292535,0.0067010167375984,0
0.3,-0.0037536188121856974,0.0047316906437374255,-1.6058363406373788e-12,-0.14449091699352315,0.37288588366348957,0.40070188179468375,1.93990727820467,8.890816136564112e-06,1.0000027748071036,17.595749004018774,1,-0.7268827949697588,0.05733435899135268,0.7292826845937442,3.0617548781243813,-0.004560646933109547,1.0000003277734957,2.185156638362322,1,-0.34023850396442634,0.9464649288746483,1.0065677647887787,1.915688126751535,-7.698167191517907e-05,1.000000317020286,0.845468346007809,1,0.5696872178607094,1.341373301408275,1.4580674133854992,1.1694465814599397,-0.0005566006060789479,1.000000043790739,0.2919382601693822,1,4.8779915906953,0.8636829415487782,4.953930898228071,0.17540822787265442,0.0033763233042086497,0.9999998831752909,0.006873514301088035,0
0.32,-0.003753618815870642,0.004731690643735789,-1.9097992501673766e-12,-0.31417962541450273,0.30088035195170265,0.435687815040806,2.3764895006901265,8.352212718231561e-06,1.0000027714432613,17.144249856889296,1,-0.723820374669038,-0.0890352706777691,0.7292547750686241,-3.0204149996684144,-0.004550975001477559,1.0000003344392165,2.2295947769923115,1,-0.45552753142931746,0.8989390335165559,1.0085942025171135,2.0395020909884405,-6.774649279700742e-05,0.9999999876154624,0.8604011789863494,1,0.4742587273762051,1.3874594852402948,1.4670825263196468,1.2416794482399809,-0.0006094164045167097,1.0000000442599997,0.2950666649739287,1,4.868063099609257,0.9206413837369024,4.9544322649879575,0.18708931539767606,0.003551816145789497,1.0000002001842605,0.007026232161441713,0
