t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,mechanical_energy,dissipated_energy,energy_balance_error
0.0,4.624998893425532,0.0025781434551258465,4.624999612001181,0.6187336285834848,0.07991301559694043,0.3503331520676079,2.861642662492194,3.2649198276613056e-05,8.585147694506468e-05,3.3209139439549595e-05,-1.8428871383419199,5.491624379329996e-06,5.491624379239113e-06
0.03333333333333333,4.624910385331169,0.02319687895439755,4.624968558545811,0.6184059364100924,0.07921899806233011,0.35298534285392663,2.860097492169213,0.0025484711209063926,0.0067707214933075965,0.0026821905127561926,0.3421808769078112,0.009714095583349977,2.194782110833081
0.06666666666666667,4.624680327009274,0.04380376767043439,4.624887771296589,0.6180884768962454,0.07852831070811167,0.3556144551134042,2.858552236229614,0.008704740576487735,0.023359337180622997,0.00953260218432465,5.932622505375807,0.06736883972161724,7.842878483439344
0.1,4.624308804208062,0.06439817842110955,4.624757187362397,0.6177812635655826,0.07784099264673859,0.3582206005034929,2.857006878162459,0.017881653030846434,0.04849586719944521,0.020513588214973108,14.754061562847692,0.21414779230040756,16.81109649349002
0.13333333333333333,4.623795904823108,0.08497948061683995,4.624576746209847,0.61748430909749,0.07715708314037023,0.36080389198789614,2.855461401394028,0.029365988889411776,0.08054132740483222,0.035528540035020865,26.572628588360867,0.487492304031708,28.903008030734494
0.16666666666666666,4.623141718892885,0.105547044249831,4.624346389655271,0.617197625325311,0.07647662159816425,0.36336444384151395,2.8539157892888802,0.042394540414603554,0.11768277645740532,0.054456048466148294,41.10097306013249,0.9202778035434668,43.864138002017874
0.2,4.6223463385947205,0.1261002398833138,4.624066061857102,0.6169212232346069,0.07579964757342321,0.3659023716552956,2.8523700251509423,0.05619608116518293,0.15835393405199338,0.07715098566640824,58.00536682896079,1.540206085595605,61.38846005289832
0.23333333333333334,4.621409858241186,0.1466384386407802,4.623735709308635,0.6166551129614777,0.07512620076059283,0.36841779234099503,2.8508240922246797,0.07002978046786268,0.200567343094334,0.10344569835021117,76.91375937411539,2.3693880340501514,81.12603454650746
0.26666666666666666,4.620332374276916,0.1671610121952213,4.623355280831173,0.6163993037909368,0.07445632099210973,0.37091082413582355,2.8492779736963154,0.08385322231876868,0.2425334628864475,0.13315129768946016,97.42461343070315,3.4240823579324866,102.69158292697756
0.3,4.619113985275836,0.18766733275837524,4.622924727567544,0.6161538041553469,0.07379004823509727,0.37338158660699455,2.8477316526951117,0.09682639403278304,0.28257268088480525,0.1660590345319549,119.11631561113926,4.714561908045691,125.67376465752687
0.3333333333333333,4.617754791938837,0.20815677306998911,4.622444002976024,0.6159186216329138,0.07312742258790679,0.37583020065615647,2.846185112294712,0.10796787849193945,0.3191564763810494,0.20194175073588747,141.55692946602454,6.245089830075834,149.6449064344423
0.36666666666666664,4.616254897091868,0.22862870638710106,4.621913062824624,0.6156937629462428,0.07246848427650279,0.3782567885237067,2.8446383355145484,0.11663336016414294,0.35229385247046985,0.24055539868308548,164.31404459379104,8.013998377141267,174.17093010927422
0.4,4.614614405684439,0.24908250647334804,4.621331865185771,0.6154792339609568,0.0718132736506903,0.38066147379298326,2.8430913053213036,0.12225126908578365,0.38137447910601696,0.2816406217692104,186.96447679450563,10.013869870642557,198.82123380349012
0.43333333333333335,4.612833424788565,0.26951754758830426,4.620700370431372,0.6152750396843794,0.07116183118018254,0.38304438139432756,2.841544004630445,0.12434067483491884,0.40396332781684174,0.32492438925311556,209.10358808206695,12.231820058289241,223.1782952786981
0.4666666666666667,4.610912063598124,0.28993320447685633,4.620018541228263,0.6150811842642807,0.07051419745050709,0.3854056376090138,2.8399964163078177,0.1258848009867406,0.41919136356878317,0.37012167961102516,230.35401669183108,14.649879018861435,246.84678284903444
0.5,4.608850433428635,0.3103288523586201,4.619286342534043,0.61489767098769,0.0698704131587495,0.38774537007303844,2.838448523171295,0.12667794669755983,0.4264328464186635,0.41693720783316396,250.37363158719893,17.245455882534117,269.4619746080749
0.5333333333333333,4.606648647717465,0.330703866917405,4.618503741593297,0.6147245022797767,0.06923051910913221,0.3900637077807662,2.8369003079925146,0.12476273302189578,0.4253378980476269,0.46506719429886095,268.86254992901786,19.99186490296598,290.6973019703257
0.5666666666666667,4.604306822024448,0.35105762429073106,4.617670707934199,0.6145616797027965,0.06859455620842776,0.39236078108842515,2.835351753498653,0.12012807929884972,0.4158626871428851,0.5142011761988041,285.569075913088,22.858887160010443,310.27085021144035
0.6,4.601825074032923,0.37138950105940455,4.61678721336551,0.6144092039551093,0.06796256546120484,0.3946367217174464,2.8338028423742947,0.12864824817332288,0.40417233443012246,0.5640238666800437,300.29443100513686,25.813349848867336,327.9506679923461
0.6333333333333333,4.599203523551196,0.3916988742371563,4.615853231973954,0.6142670748702641,0.06733458796490611,0.3968916627576418,2.8322535572633414,0.13919304839106883,0.38725357016065265,0.6142170709107879,312.8961461100726,28.81972652656046,343.558759774975
0.6666666666666666,4.596442292514418,0.4119851212603506,4.614868740121987,0.6141352914161553,0.0667106649047563,0.3991257386702161,2.830703880771005,0.1494975550753057,0.36428768119328003,0.6644616701901893,323.28997885276743,31.840792874987827,356.97365886609714
0.7,4.593541504986869,0.4322476199777668,4.613833716445953,0.6140138516942508,0.06609083754849979,0.40133908529060536,2.8291537954658623,0.15946993090071482,0.33620115330427325,0.7144396826908251,331.4502163442069,34.838399844137676,368.13150332668647
0.7333333333333333,4.590501287164673,0.4524857486404626,4.612748141854619,0.6139027529388918,0.06547514724096669,0.4035318398311379,2.8276032838819822,0.16901105789357884,0.30415088540119384,0.7638364003058908,337.4082422420048,37.774428903753964,377.02555828410067
0.7666666666666666,4.587321767378914,0.4726988858917212,4.6116119995281135,0.6138019915166647,0.06486363539846658,0.40570414088351053,2.8260523285211154,0.17800960567348634,0.2747295509769998,0.8123425838687863,341.24928711374815,40.61195612834167,383.7041303804317
0.8,4.584003076099172,0.49288641075708944,4.610425274917237,0.6137115629258453,0.06425634350300889,0.4078561284210756,2.8245009118549547,0.18633807621019116,0.2649093959318427,0.8596566703391625,343.10727579439487,43.316574849887104,388.26673778262386
0.8333333333333334,4.580545345937464,0.5130477026345129,4.609187955743171,0.6136314617959178,0.06365331309634967,0.409987943800932,2.8229490163274633,0.19385083877245224,0.2694915969017314,0.9054868847920295,343.1573174467311,45.85773527085044,390.8579398559234
