t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,mechanical_energy,dissipated_energy,energy_balance_error
0.0,-3.997083447265625,1.0,4.1202762145765,0.6999453135681152,0.0,0.2,-0.6999453135681152,3.172511682658641e-05,9.082822405759305e-05,8.628308009537454e-06,0.5897682848122956,6.701591468162083e-07,6.701591468427637e-07
0.03333333333333333,-3.9737592265399098,1.0,4.097653278464524,0.6995079758875896,0.0,0.2,-0.6995079758875896,0.0024940585917540004,0.007180351487731773,0.0006963190101224074,0.7364016765253798,0.0011628983940660035,0.14779629010715023
0.06666666666666667,-3.9504495791821346,1.0,4.07505237729042,0.6990709114630501,0.0,0.2,-0.6990709114630501,0.008558507772305268,0.02480191465313264,0.0024736768357029927,1.1138046172528124,0.00788167567907648,0.5319180081195933
0.1,-3.927154496086612,1.0,4.05247361942472,0.6986341201237614,0.0,0.2,-0.6986341201237614,0.01762792268872726,0.05149233436082301,0.005323425825344393,1.7155581074405821,0.024411674044663486,1.15020149667295
0.13333333333333333,-3.9038739681533445,1.0,4.029917115676865,0.6981976016990958,0.0,0.2,-0.6981976016990958,0.02901828379022675,0.08540230977251839,0.009225386833881863,2.535743691489013,0.054040274875858836,2.0000156815525765
0.16666666666666666,-3.88060798628802,1.0,4.0073829793572715,0.6977613560185311,0.0,0.2,-0.6977613560185311,0.04242946002089121,0.1243923108348739,0.014157451563498957,3.5689370317025046,0.099117721768434,3.078286468658643
0.2,-3.85735654140201,1.0,3.984871326341276,0.6973253829116522,0.0,0.2,-0.6973253829116522,0.05696538066834422,0.16612394995078383,0.020096457918227444,4.810063610318406,0.16121586178357353,4.381511187289684
0.23333333333333334,-3.8341196244123625,1.0,3.9623822751349973,0.6968896822081508,0.0,0.2,-0.6968896822081508,0.07188969015530411,0.20814093876176665,0.02701888478182492,6.254147858048106,0.24136709954691551,5.905746672782726
0.26666666666666666,-3.810897226241803,1.0,3.9399159469432172,0.6964542537378244,0.0,0.2,-0.6964542537378244,0.08647135649130755,0.24793653665164395,0.034901298889836084,7.895970180202157,0.3403352250936748,7.646537120483536
0.3,-3.787689337818726,1.0,3.917472465739314,0.6960190973305772,0.0,0.2,-0.6960190973305772,0.10000404703860077,0.2830083394755323,0.04372049123686575,9.729603240453212,0.4588799035535912,9.598714859194507
0.3333333333333333,-3.764495950077198,1.0,3.89505195833735,0.6955842128164195,0.0,0.2,-0.6955842128164195,0.11182089851353083,0.3109063979424036,0.053453224175632745,11.74771376709354,0.5979901514227819,11.755935633704025
0.36666666666666664,-3.7413170539569456,1.0,3.8726545544663646,0.6951496000254678,0.0,0.2,-0.6951496000254678,0.12130649105169133,0.3292870404606727,0.06407545222759578,13.940341490885054,0.7590703384907259,14.109643544563484
0.4,-3.718152640403359,1.0,3.8502803868469724,0.694715258787945,0.0,0.2,-0.694715258787945,0.1279073903949094,0.33599260629467,0.07556073610176058,16.292498610972963,0.9440542758403762,16.646784602001045
0.43333333333333335,-3.695002700367487,1.0,3.827929591270328,0.6942811889341801,0.0,0.2,-0.6942811889341801,0.13113644983376704,0.3322355420111833,0.08787729115797493,18.77945595213024,1.1553830787510884,19.345070746069037
0.4666666666666667,-3.6718672248060282,1.0,3.8056023066795515,0.6938473902946076,0.0,0.2,-0.6938473902946076,0.13055184599653968,0.3421197421200648,0.10098309922815951,21.360954519004043,1.3956909413742202,22.16687717556597
0.5,-3.6487462046813355,1.0,3.7832986752537066,0.6934138626997682,0.0,0.2,-0.6934138626997682,0.12573184758973754,0.346435283453715,0.11482176783702988,23.99188243872972,1.6669948442458316,25.06910899816326
0.5333333333333333,-3.625639630961407,1.0,3.761018842494407,0.692980605980309,0.0,0.2,-0.692980605980309,0.1238872657105149,0.3425357186193746,0.1293291309431691,26.66271988090436,1.96975883846499,28.042710434557055
0.5666666666666667,-3.6025474946198854,1.0,3.7387629573151617,0.6925476199669823,0.0,0.2,-0.6925476199669823,0.13196665366086924,0.330380379248432,0.14444759736134732,29.39837655759091,2.3028999641402206,31.111508236918837
