t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,mechanical_energy,dissipated_energy,energy_balance_error
0.0,4.624999723356383,0.0012890934772009427,4.624999903006335,0.6187544489802832,0.07995650200962655,0.3501666213502353,2.8617392341145216,8.162305404790793e-06,2.146294747829014e-05,8.302284859887399e-06,-1.863516635432338,7.80775525446241e-07,7.807755253441684e-07
0.03333333333333333,4.624920065759163,0.02190854724733002,4.624971956574897,0.6184261207796408,0.07926228775542184,0.35282025859573624,2.860194083696921,0.0022759793220091806,0.006044120439499201,0.002391984159905116,0.10227079865010413,0.00965948737098501,1.9754469214534272
0.06666666666666667,4.624698854030191,0.0425161938188934,4.624894281732828,0.6181080239807176,0.0785714011824339,0.35545081071814677,2.858648848684495,0.00821535323523992,0.022034661142140366,0.008976505049866397,5.472633973033688,0.07110868895252909,7.407259297418555
0.1,4.624336173781635,0.06311140197849077,4.624766815441084,0.6178001721597048,0.07788388139259093,0.35805838929144934,2.8571035125706454,0.017215091519429238,0.046661098435645365,0.019689408212398795,14.069837058814052,0.2303351691108182,16.16368886335721
0.13333333333333333,4.623832112773323,0.08369354110592686,4.624589497018807,0.6175025780487001,0.07719976763768606,0.36064310719552867,2.85555805878594,0.028567976722980615,0.07830239134852324,0.034432751066487695,25.657743096257963,0.5286602373644695,28.04991996905477
0.16666666666666666,4.623186760908241,0.10426198116345754,4.62436226813529,0.6172152535339135,0.07651909931667898,0.36320507862112356,2.8540124706991508,0.04151404812486559,0.11515001424979376,0.05308405331210401,39.947808791101124,1.0019357238726638,42.81326115040613
0.2,4.6224002102284745,0.12481609268502807,4.6240850728023375,0.6169382096539264,0.07584191597285181,0.3657444190746847,2.852466731618357,0.055282585489076164,0.15564164641402223,0.07549737115714189,56.606123601452055,1.6799855867052802,60.14962582358967
0.23333333333333334,4.621472554911564,0.1453552467655089,4.623757857367001,0.6166714565980077,0.07516825729081658,0.3682612453831365,2.8509208247921034,0.06913067561745334,0.1977910686111246,0.10150447851086505,75.26135818960421,2.5862592402431788,79.71113406527972
0.26666666666666666,4.6204038912672925,0.1658788150499347,4.623380570504694,0.6164150037044848,0.07449816309337284,0.3707556756985355,2.849374733410612,0.08294667032257064,0.2398022520502292,0.13091614021775658,95.51345764802161,3.7376582115747343,101.11463249502869
0.3,4.619194317734898,0.18638616972275182,4.622953163212698,0.6161688594591762,0.07383167333821282,0.3732278295026229,2.847828440607065,0.09601194612723318,0.2799841277381677,0.1635234658769723,116.9428827145143,5.144502897720326,123.95090224766696
0.3333333333333333,4.617843934880722,0.20687668349708024,4.622475588804058,0.6159330314938816,0.07316882811447253,0.3756778276112635,2.846281929458944,0.10729100350072762,0.31679206522845627,0.19909933524026366,139.12017596164608,6.8106164867163415,147.79430908379476
0.36666666666666664,4.616352845396259,0.22734972960399497,4.62194780290184,0.6157075265849352,0.07250966763912717,0.3781057921787677,2.8447351829894325,0.11613517505843718,0.3499329254313044,0.2373998877366529,161.61561637386527,8.73351372407563,172.21264673337325
0.4,4.614721154096648,0.24780468178183257,4.6213697634337905,0.6154923506518188,0.07185423225322803,0.38051184670209,2.843188184168868,0.12196712040968838,0.37924403357848646,0.2781660696769364,184.00872692921044,10.904689311081267,196.77693287572404
0.43333333333333335,4.612948967919585,0.2682409142655283,4.620741430627381,0.6152875087558408,0.07120256241798072,0.3828961160249008,2.8416409159162783,0.12429873544396675,0.40205622865089463,0.32112523349917066,205.89741318287523,13.310002172357036,221.0709319906646
0.4666666666666667,4.611036395924656,0.28865780177599,4.620062767005226,0.6150930050988799,0.07055469871066138,0.3852587263415235,2.8400933611009718,0.12572610082608893,0.4174610656015414,0.3659927843364274,226.90653152187548,15.930147490279008,244.70019564758684
0.5,4.608983549293088,0.30905471950951185,4.619333737380902,0.6149088430221922,0.06991068182037069,0.38759980520073306,2.838545502544182,0.12668227246554442,0.42478701796446705,0.41247387054957535,246.69570922006488,18.741200156818792,267.30042601231605
0.5333333333333333,4.6067905413279275,0.32943104312723764,4.6185543088551375,0.6147350250052876,0.0692705525436231,0.38991948150941075,2.8369973230207957,0.12492627140435764,0.4236326179180442,0.46026511704406453,264.96626121830604,21.715204916238378,288.54498276997674
0.5666666666666667,4.604457487454634,0.3497861487446742,4.617724450812399,0.6145715526648734,0.0686343517797709,0.3922178855360484,2.83544880526113,0.120753603454685,0.41441590680318585,0.5090564034331068,281.46706713212393,24.820785253856457,308.15136902141273
0.6,4.601984505222094,0.3701194129212637,4.616844134917858,0.6144184267538659,0.06800212052626077,0.3944951489140983,2.8338999319527898,0.1324135535060691,0.4044979893124465,0.5585326932145429,295.9992820333095,28.023750651211063,325.8865493199529
0.6333333333333333,4.599371714304055,0.3904302126500199,4.615913335114748,0.6142756471604708,0.06737389987372219,0.39675140464516123,2.8323506857425733,0.144091393638206,0.387770705760339,0.6083759240991585,308.41975299019117,31.287703407027973,341.57097303265147
0.6666666666666666,4.596619236500971,0.41071792534723167,4.614932027622109,0.6141432129073384,0.06674973100088653,0.3989867871020083,2.830801049238471,0.1557023921493963,0.3648708816990617,0.6582669715918965,318.64300287989573,34.574678461235166,355.08119797656326
0.7,4.593727195742276,0.4309819288422413,4.613900190932913,0.6140211221507841,0.0661296551693354,0.40120143203143105,2.829251005011709,0.1671546490752127,0.3366944562435158,0.7078876954743227,326.6416354674304,37.84587936932773,366.35103147219047
0.7333333333333333,4.590695718089057,0.4512216013673037,4.61281780581259,0.6139093721800849,0.06551371371807767,0.4033954765569126,2.827700535598869,0.17834354232800909,0.3043696712331113,0.7569230697056418,332.44502774318477,41.06258003693912,375.3711244155562
0.7666666666666666,4.5875249317371525,0.4714363215475278,4.6116848552979235,0.6138079594168456,0.06490194805795427,0.40556905918111663,2.8261496235040795,0.18914626520184186,0.273601321590084,0.8050633786463287,336.13620802524855,44.18722750469562,382.1869521653765
0.8,4.584214967020658,0.4916254683909104,4.610501324696349,0.6137168794144398,0.06429439966586953,0.40772231978818524,2.824598251201264,0.19941756844358283,0.2543868779312739,0.852006432516109,337.8468053199089,47.1847061296753,386.8950280850166
0.8333333333333334,4.580765956415841,0.5117884212784652,4.609267201585632,0.6136361268575239,0.06369111007884906,0.40985539964584294,2.8230464011364753,0.20898776492151638,0.26210449113338774,0.8974596913333537,337.74959501654126,50.02363124513981,389.63674289711344
0.8666666666666667,4.577178034545475,0.5319245599544525,4.607982475813934,0.6135656955616249,0.06309212088792338,0.4119684414072994,2.821494055730283,0.2176635595587615,0.26877230240970706,0.9411419705647516,336.0462065580535,52.677460631875185,390.587183825361
0.9,4.573451338183578,0.5520332645167159,4.606647139500284,0.6135055784728022,0.06249747373183642,0.41406158911294483,2.8199411973802446,0.22523013976252382,0.27428223326691026,0.9827834821094272,332.9425139846717,55.12516092091159,389.9311915410156
0.9333333333333333,4.569586006260558,0.5721139154071304,4.605261187035411,0.6134557676673841,0.0619072102905793,0.4161349881918334,2.818387808463431,0.23144492927183258,0.2785030304088646,1.0221222458181318,328.6500660343397,57.351613747856106,387.86519641762817
0.9666666666666667,4.56558217986876,0.5921658934021675,4.603824615082981,0.6134162543517794,0.06132137227874858,0.4181887854629479,2.8168338713390315,0.23601465885384232,0.28125066061292925,1.0589084936722581,323.4959295414366,59.349779536873456,384.7092257137424
1.0,4.561440002268422,0.6121885796035836,4.6023374225812255,0.6133870288623654,0.060740001438729166,0.4202231291362406,2.815279368351033,0.238594688920168,0.2822888094066519,1.0929204780264772,317.834641776926,61.121895050143756,380.8200534625021
1.0333333333333332,4.557159618894043,0.6321813554292353,4.600799610744946,0.6133680806654462,0.06016313953370187,0.4222381688134424,2.813724281830949,0.23882324444306335,0.28136820257287076,1.123965118232263,311.96591989574387,62.67632518992311,376.5057617210993
1.0666666666666667,4.552741177361138,0.6521436026040283,4.599211183067923,0.6133593983572924,0.059590828340475736,0.42423405548863785,2.81216859410064,0.2363599827348093,0.27826374594080594,1.1518743285840882,306.15790736265654,64.02501849396816,372.04644249205705
1.1,4.548184827473407,0.6720747031510056,4.597572145325707,0.613360969664251,0.05902310964214525,0.4262109415485976,2.8106122874751946,0.23092116616730118,0.27280328112225927,1.176503895813044,300.6544943238761,65.18262951885504,367.7006404781635
1.1333333333333333,4.543490721230281,0.6919740393825781,4.595882505578782,0.6133727814429331,0.058460025220572996,0.4281689807728627,2.8090553442658726,0.2223099953425347,0.26488978742310276,1.1977333446477685,295.67258523455774,66.16648627321761,363.7025881432077
1.1666666666666667,4.538659012834902,0.7118409938919051,4.594142274176161,0.6133948196804746,0.057901616848698476,0.4301083283335759,2.8074977467831306,0.2131992148449111,0.25852088476164226,1.2154660645958435,291.3973097057226,66.99679373040554,360.2576200715605
1.2,4.53368985870246,0.7316749495444298,4.592351463759321,0.613427069494874,0.05734792628267304,0.4320291407950539,2.8059394773397135,0.21044812803304125,0.27528571512724487,1.229629486662613,287.97747150826785,67.6966739894227,357.5376621331229
1.2333333333333334,4.52858341746895,0.7514752894695735,4.590510089266566,0.6134695151354015,0.0567989952538226,0.43393157611309396,2.804380518253804,0.20598029544849483,0.2922132145927938,1.240175228033169,285.5219859694676,68.29187211001569,355.67737471491563
1.2666666666666666,4.523339850000304,0.7712413970525963,4.588618167937752,0.6135221399830841,0.05625486546043848,0.43581579363401024,2.8028208518522497,0.19976162564465816,0.30911612647938347,1.2470791607096403,284.09753163183154,68.81015457283806,354.771202840102
1.3,4.517959319401928,0.7909726559266266,4.586675719319424,0.613584926551264,0.05571557855939737,0.4376819540933936,2.8012604604738613,0.19179782273346735,0.335211566872447,1.2503413777455967,283.7274297953705,69.28053057209027,354.87147700289313
1.3333333333333333,4.51244199102862,0.8106684499648681,4.584682765270328,0.6136578564862291,0.05518117615761218,0.43953021961458866,2.7996993264727705,0.18214099760742086,0.36969219193419545,1.2499860425163136,284.3917014106206,69.73243212820857,355.98765017426155
1.3666666666666667,4.506788032494866,0.830328163272986,4.58263932996731,0.6137409105679182,0.054651699803314455,0.44136075370688366,2.7981374322218553,0.17089369136020593,0.39958362326256414,1.2460611147532867,286.02825244304034,70.19494038734618,358.0867094658189
1.4,4.500997613685542,0.8499511801816811,4.580545439911624,0.6138340687106955,0.054127190977170156,0.4431737212634072,2.7965747601162416,0.15820971118380545,0.4242508903243253,1.2386379523447306,288.53514935637816,70.69609053590938,361.0947565277199
1.4333333333333333,4.49507090676698,0.8695368852394546,4.57840112393561,0.6139373099641979,0.05360769108323051,0.44496928855872503,2.7950112925768553,0.16764622764780268,0.44328619995105045,1.2278107907360551,291.7739376406249,71.26225410870424,364.89970838476154
1.4666666666666666,4.489008086198418,0.8890846632055704,4.5762064132097615,0.6140506125142533,0.05309324143971937,0.4467476232461339,2.793447012054051,0.17397433605112855,0.48907037517730745,1.2136961027727968,295.5739263384524,71.91758919605567,369.3550321699404
1.5,4.482809328743835,0.9085938990432186,4.5739613412501985,0.614173953683867,0.05258388326965934,0.44850889435464414,2.7918819010313007,0.17512287978208785,0.5399029818539489,1.1964318414022237,299.73732407122964,72.68355510482871,374.2843958114907
1.5333333333333332,4.476474813484166,0.9280639779128875,4.571665943926523,0.6143073099342804,0.05207965769133847,0.4502532722856485,2.7903159420289576,0.17588627314221972,0.5848005779739666,1.1761765658963383,304.0450852695935,73.57849265905956,379.48709456408545
1.5666666666666667,4.470004721829868,0.9474942851659474,4.56932025947005,0.6144506568660922,0.05158060570861979,0.4519809288092693,2.7887491176080523,0.18131634152848886,0.6228586543020396,1.1531084492698587,308.26332200413583,74.61726325456506,384.7441018941332
1.6,4.463399237533888,0.9668842063384534,4.566924328482445,0.6146039692204528,0.05108676820109619,0.45369203706038097,2.7871814103741848,0.19011632810715173,0.653321051684083,1.1274241609629914,312.15015722616545,75.81091895130209,389.8245928128999
1.6333333333333333,4.456658546704981,0.9862331271451709,4.564478193944747,0.6147672208803209,0.05059818591409283,0.45538677153430157,2.785612802981464,0.19756485127431345,0.6755762761227316,1.0993376163656972,315.46292282964976,77.16635673495823,394.49279620004035
1.6666666666666667,4.449782837821405,1.0055404334738283,4.561981901226774,0.6149403848717866,0.050114899448520066,0.45706530808214835,2.7840432781364983,0.20372057197401539,0.6891505383931547,1.0690785863134025,317.9656088230693,78.68591861743538,398.51504407593706
1.7,4.442772301744976,1.0248055113796064,4.559435498096927,0.6151234333654593,0.049636949250579473,0.4587278239058526,2.7824728186024634,0.20859966881504177,0.693701615539949,1.036891168484548,319.43641292333206,80.3669591389111,401.6668886976755
1.7333333333333334,4.435627131735484,1.0440277470798647,4.556839034732367,0.6153163376779156,0.04916437560132608,0.46037449755282944,2.7809014072032063,0.2121591143028203,0.6890170382912357,1.003032139939668,319.67511084236605,82.20150836162033,403.7401358394187
1.7666666666666666,4.428347523465479,1.0632065269491104,4.554192563729606,0.6155190682732131,0.048697218606089825,0.46200550891029685,2.779329026827427,0.2142889765864251,0.6750190940495293,0.9677692324708982,318.5098074293414,84.1762558149017,404.54957987967543
1.8,4.420933675035409,1.082341237514221,4.551496140115456,0.6157315947644605,0.04823551818375945,0.4636210391992401,2.7777556604329017,0.2148150937109914,0.6612983896702751,0.931379390541393,315.80253819466003,86.27307653230223,403.9391313623946
1.8333333333333333,4.413385786989107,1.1014312654499179,4.548749821358399,0.6159538859154498,0.047779314055932394,0.4652212709680162,2.7761812910507637,0.21351260495954638,0.6520839892226467,0.8941470718242424,311.45328291513385,88.47015436833452,401.78695391890074
