t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,lattice_energy_proxy,packet_energy_proxy
0.0,4.6249976855958845,0.002636304029564584,4.624998436958247,0.47453490818440525,0.07992661172691308,0.3504440367318162,2.1947231046125166,4.440892098500626e-16,8.881784197001252e-16,9.648552523983681e-05,0.0191532759693527,0.2753306655124141
0.03333333333333333,4.624935209410031,0.018448890170319032,4.62497200562221,0.4742731292637353,0.07948690606779167,0.3530997043944372,2.1934948387557034,0.0023764314635784656,0.006260021710108199,0.0026930143171194085,0.9293133301383654,0.2749765359589229
0.06666666666666667,4.624789472244975,0.03425229384965419,4.624916310834383,0.4740160859049364,0.07904827878729345,0.35574073613767043,2.192267079031051,0.008472809537403925,0.02252074741209953,0.008714977148870151,3.16082370670235,0.2746284039393502
0.1,4.624560524179069,0.05004623426200754,4.624831312313908,0.4737637854766046,0.07861074195745442,0.35836716814211406,2.191039819991201,0.01769823172433449,0.047495632227084084,0.018098934868231484,6.63115243985434,0.27428626831582786
0.13333333333333333,4.624248416012213,0.0658304308897115,4.624716970650484,0.4735162351179135,0.07817430768367822,0.3609790369914159,2.189813056174677,0.029370163883117417,0.07981554982292582,0.03076040160202821,11.228972902099523,0.2739501278097497
0.16666666666666669,4.623853199263981,0.0816046034999973,4.624573247301435,0.47327344173795527,0.07773898810480487,0.36357637967338746,2.1885867821058484,0.042757922694407924,0.11785545379909745,0.04659487300611046,16.817208945518203,0.2736199810026349
0.2,4.623374926171832,0.09736847214199205,4.624400104588881,0.4730354120150883,0.07730479539316801,0.3661592335811192,2.1873609922949115,0.0571244948668409,0.1598941216389712,0.06547892478791602,23.23660183782291,0.2732958263369649
0.23333333333333334,4.6228136496894106,0.11312175714370959,4.624197505696962,0.47280215239629164,0.07687174175464097,0.3687276365140982,2.1861356812378623,0.07176442071994571,0.20422162644983655,0.08727135595659566,30.309757086049398,0.2729776621169932
0.26666666666666666,4.622169423484937,0.1288641791090362,4.623965414669159,0.47257366909652554,0.07643983942867077,0.37128162667932646,2.1849108434164806,0.08603601243283765,0.24918308694536884,0.11181436277659754,37.84560989805888,0.27266548650952765
0.3,4.621442301939692,0.144595458914712,4.623703796405691,0.47234996809810065,0.07600910068829993,0.37382124269244116,2.183686473298321,0.09938676969208482,0.29339855637795176,0.13893473826696634,45.644220003499036,0.2723592975446873
0.33333333333333337,4.620632340146578,0.16031531770730903,4.623412616660992,0.47213105515005316,0.07557953784017571,0.376346523578834,2.182462565336705,0.1113714339684051,0.3385602573145138,0.16844509723208678,53.501777826260465,0.2720590931166307
0.3666666666666667,4.619739593908783,0.17602347690020625,4.623091842041267,0.4719169357675286,0.07515116322454653,0.3788575087747718,2.181239113970715,0.12166263754851969,0.38109677975726186,0.20014512822319616,61.215682776599856,0.27176487098425833
0.4,4.618764119738523,0.1917196581705635,4.622741440002135,0.47170761523117277,0.07472398921524497,0.381354238128516,2.180016113625202,0.13005452572163523,0.4198235977951531,0.23382287239321778,68.58954646362676,0.2714766287718882
0.43333333333333335,4.617705974855882,0.20740358345629395,4.622361378846339,0.4715030985865317,0.07429802821965736,0.3838367519014417,2.1787935587107925,0.13646004870760275,0.45368876529035307,0.26925602629188616,75.437980422293,0.27119436396990393
0.4666666666666667,4.616565217187738,0.22307497495303683,4.621951627721558,0.47130339064345905,0.07387329267867937,0.3863050907691553,2.177571443623902,0.14090283090600408,0.4817902582110115,0.30621326270701915,81.59104679972314,0.270918073935377
0.5,4.61534190536677,0.238733555111131,4.621512156618282,0.47110849597553306,0.07344979506665719,0.38875929582261026,2.176349762746756,0.1435046282738789,0.5033949269974741,0.3444555619964412,86.89827613364041,0.2706477558926617
0.5333333333333333,4.614036098730569,0.25437904663259014,4.621042936367775,0.47091841891948183,0.0730275478913144,0.39119940856922075,2.175128510447413,0.14446938635006767,0.5179599663200866,0.3837375470920425,91.23218306125963,0.27038340693396407
0.5666666666666667,4.612647857320826,0.27001117246808054,4.620543938640124,0.47073316357461753,0.0726065636936636,0.3936254709339727,2.173907681079798,0.144064835294606,0.5251566024649573,0.42380881937137094,94.49123284337907,0.2701250240198828
0.6,4.61117724188261,0.28562965581390176,4.620015135942357,0.4705527338022812,0.072186855047903,0.3960375252605314,2.172687268983739,0.14260245085893164,0.5248941963923812,0.46441530021531385,96.60222317123254,0.26987260397992613
0.6333333333333333,4.6096243138637405,0.30123422010897294,4.619456501616659,0.4703771332252952,0.07176843456129724,0.3984356143123452,2.171467268485011,0.14041653205483573,0.517341343845802,0.5053005934979379,97.52204146432354,0.2696261435129999
0.6666666666666667,4.6079891354142415,0.3168245890318228,4.6188680098386525,0.4702063652274268,0.07135131487404234,0.4008197812737455,2.1702476738953806,0.13784314896430505,0.502939180774829,0.5462073949638712,97.23873606506878,0.26938563918786973
0.7000000000000001,4.606271769385893,0.3324004864975859,4.618249635615779,0.4700404329528617,0.07093550865911441,0.4031900697510414,2.1690284795126704,0.13887304701622982,0.482401488017304,0.5868789811813918,95.77180783899038,0.2691510874435982
0.7333333333333334,4.60447227933186,0.3479616366550063,4.617601354785747,0.4698793393056871,0.07052102862210172,0.405546523773609,2.1678096796208157,0.14312771612716624,0.4566968372302127,0.6270608085862299,93.17160663058453,0.26892248458995427
0.7666666666666667,4.602590729506416,0.36350776388344835,4.616923144015065,0.4697230869493859,0.07010788750101982,0.4078891877949752,2.1665912684899356,0.1523363807610063,0.45177552970960055,0.6665022386093459,89.51773198866252,0.2686998268077969
0.8,4.600627184864756,0.3790385927899162,4.616214980797663,0.46957167830634117,0.06969609806610956,0.4102181066938944,2.1653732403764065,0.16128674426577416,0.4483595212777305,0.7049583784141904,84.9164079823201,0.2684831101494334
0.8333333333333334,4.598581711062892,0.39455384820608275,4.615476843453593,0.46942511555735145,0.06928567311961745,0.41253332577541885,2.164155589522951,0.16987710060343586,0.44514287426817156,0.7421919935677291,79.49691886175536,0.2682723305389501
0.8666666666666667,4.596454374457644,0.4100532551853283,4.61470871112781,0.46928340064115726,0.06887662549555816,0.4148348907719607,2.1629383101587205,0.17799098378360978,0.4421151558447235,0.7779754172609163,73.40731382167665,0.268067483772519
0.9,4.594245242106708,0.42553653899979116,4.613910563789034,0.4691465352539787,0.06846896805945886,0.4171228478443459,2.1617213964993964,0.18549859039454097,0.4400044273384035,0.8120923568227821,66.80965515410311,0.267868565518677
0.9333333333333333,4.591954381768826,0.441003425137429,4.613082382228705,0.46901452084906453,0.06806271370808506,0.4193972435828596,2.1605048427472946,0.19225952931193957,0.4393834588042943,0.8443394782241599,59.87503704151828,0.2676755713185801
0.9666666666666667,4.589581861904028,0.45645363929909444,4.612224148060005,0.46888735863625264,0.06765787536914765,0.42165812500828176,2.159288643091474,0.1981263006285675,0.44064381073075587,0.8745275986103728,52.77836483781435,0.2674884965862318
1.0,4.587127751673977,0.4718869073956228,4.611335843716977,0.46876504958154297,0.06725446600099093,0.42390553957291227,2.1580727917078613,0.2029475554744905,0.4440135271856649,0.9024820882059746,45.692155663323454,0.26730733660868644
1.0333333333333334,4.58459212094239,0.487302955544935,4.6104174524537225,0.4686475944066812,0.06685249859226101,0.4261395351615862,2.1568572827593746,0.20749761542660727,0.44964225051898654,0.9280410278972944,38.77640925360813,0.2671320865462256
1.0666666666666667,4.5819750402755455,0.502701510069156,4.609468958343672,0.46853499358875544,0.06645198616155483,0.42836016009267674,2.1556421103960544,0.21295438827229551,0.45768210360244854,0.9510473173922112,32.17074349366816,0.26696274143251053
1.1,4.579276580942889,0.5180822974917484,4.608490346278955,0.46842724735980534,0.06605294175704891,0.43056746311908656,2.154427268755214,0.21753695954544883,0.46780648588075735,0.9713484089968462,26.0591242864681,0.26679929617470916
1.1333333333333333,4.576496814917718,0.5334450445346645,4.607481601969845,0.4683243557064423,0.06565537845610801,0.43276149342922615,2.1532127519615853,0.2210640809795439,0.47873796913097744,0.9888260897535114,20.645469691782843,0.266641745553597
1.1666666666666667,4.5736358148779495,0.5487894781155145,4.606442711944281,0.468226318369484,0.06525930936487317,0.43494230064797884,2.1519985541274784,0.22334905270150662,0.4887306645154359,1.003398740519369,16.06578244105644,0.2664900842236338
1.2,4.570693654206983,0.5641153253447551,4.605373663547487,0.4681331348436001,0.0648647476178289,0.4371099348376517,2.150784669352947,0.22421581121388479,0.4958972142335937,1.0150097457094758,12.41648544092162,0.2663443067130152
1.2333333333333334,4.567670406994646,0.5794223135228959,4.604274444941662,0.4680448043769718,0.06447170637734927,0.43926444649891133,2.149571091725968,0.2235096316896702,0.5214845239010549,1.0236236929482927,9.76664544752606,0.2662044074236991
1.2666666666666666,4.564566148038222,0.5947101701377279,4.603145045105763,0.467961325970964,0.06408019883322262,0.4414058865717047,2.1483578153226195,0.22110522466820315,0.5467107615053789,1.029225353768805,8.158683181115741,0.2660703806314077
1.3,4.561380952843573,0.6099786228615715,4.6019854538353595,0.46788269837981006,0.06369023820215473,0.4435343064361631,2.147144834207278,0.21691327619488787,0.5662681682051786,1.0318193189013538,7.607884686855165,0.2659422204856045
1.3333333333333335,4.558114897626338,0.6252273995485479,4.600795661742587,0.46780892011031056,0.06330183772724983,0.4456497579134892,2.145932142432815,0.2108861686448935,0.5790971994605336,1.03142978200948,8.102557000903648,0.26581992100944757
1.3666666666666667,4.554768059313229,0.6404562282318728,4.599575660256171,0.46773998942154493,0.06291501067746973,0.44775229326682714,2.1447197340408115,0.23665472237747542,0.5932148228888947,1.028100301493883,9.605041044495762,0.2657034760997173
1.4000000000000001,4.551340515543399,0.6556648371211738,4.598325441621546,0.4676759043245965,0.06252977034707033,0.4498419652021129,2.143507603061773,0.2595281499905352,0.6059464446947914,1.0218934733067238,12.05340217931688,0.2655928795267208
1.4333333333333333,4.5478323446699065,0.670852954599833,4.597044998901045,0.4676166625822912,0.06214613005501564,0.4519188268689064,2.142295743515358,0.2768581272825834,0.6219200291211696,1.0128904989266452,15.363575099199295,0.2654881249341724
1.4666666666666668,4.544243625761258,0.6860203092223535,4.59573432597418,0.4675622617089496,0.06176410314436878,0.45398293186120336,2.1410841494106143,0.28836169686177704,0.650643365107448,1.0011906580979113,19.431832725695816,0.2653892058390485
1.5,4.540574438603039,0.7011666297117543,4.594393417538015,0.4675126989701528,0.0613837029816599,0.4560343342182263,2.1398728147462243,0.2940224251375101,0.6680442192312639,0.9869107027856703,24.13754625954074,0.2652961156314205
