t,x,y,well_distance,speed,spin,orientation,orbital_L,max_strain,max_compression,rms_displacement,lattice_energy_proxy,packet_energy_proxy
0.0,4.624993982549299,0.004250940842697335,4.6249959361187845,0.7651701183093461,0.07982919048997403,0.3504434955027221,3.5389082515455312,4.440892098500626e-16,8.881784197001252e-16,0.00021732962215719492,0.09717545558586335,0.7076805316676741
0.03333333333333333,4.6248315439089325,0.029748539979018232,4.624927219445293,0.7647881074117053,0.07880865329552529,0.35308460467923863,3.537067931319065,0.0023530887003253564,0.006294112699496424,0.006067725813577886,4.718673732334731,0.7068496621534571
0.06666666666666667,4.62445262557688,0.05523147679657762,4.624782438367672,0.7644251787350007,0.07779559589404869,0.355691841111497,3.53522620246005,0.008348110727772973,0.022629983371620588,0.01964256599130628,16.0604319143074,0.7060567484532535
0.1,4.623857360048835,0.0806985484340932,4.624561508056429,0.7640813509850956,0.0767901215023385,0.3582654561318226,3.5333830226170067,0.017333949110043267,0.04767686699785234,0.040807527913340545,33.71296975027954,0.7053017513161256
0.13333333333333333,4.623045884922336,0.10614855301984114,4.624264348997097,0.7637566404683273,0.07579233373465781,0.36080570452088295,3.5315383492710852,0.028560778580577373,0.0798127522621298,0.06938117122870917,57.114966950063284,0.7045846293137153
0.16666666666666669,4.622018342889646,0.13158028964158025,4.623890886972844,0.7634510610888008,0.07480233658248271,0.36331284452054496,3.5296921397439758,0.04122668883702296,0.11739126514978004,0.10513655352369454,85.56914115107723,0.7039053388596982
0.2,4.620774881732142,0.15699255831653258,4.623441053048418,0.7631646243459507,0.07382023439339268,0.3657871378460404,3.527844351206151,0.05523448097237049,0.1586743741904908,0.14780310346835188,118.2612586574754,0.7032638342284314
0.23333333333333334,4.619315654316179,0.1823841599614446,4.622914783555431,0.7628973393323787,0.0728461318491014,0.3682288496974112,3.525994940685433,0.06979262504237427,0.20177841401819685,0.1970687243869113,154.28179864311645,0.7026600675728083
0.26666666666666666,4.617640818590472,0.20775389636275374,4.622312020078998,0.7626492127319713,0.07188013394262302,0.37063824877020574,3.5241438650759327,0.08385994245683914,0.24493179059514014,0.2525821042996842,192.6497228749928,0.7020939889413221
0.3,4.615750537584937,0.23310057014688415,4.621632709445704,0.7624202488182996,0.0709223459545692,0.3730156072653968,3.5222910811473005,0.09663676371533436,0.28646410372785114,0.3139552112157695,232.33774745491743,0.7015655462943492
0.33333333333333337,4.613644979411053,0.25842298475069647,4.620876803712935,0.7622104494533073,0.06997287342857386,0.3753612008984928,3.520436545554346,0.10735696935014538,0.3262847644952799,0.380765955107568,272.29847818927544,0.7010746855196563
0.3666666666666667,4.611324317263666,0.28371994439211506,4.620044260159537,0.7620198140862892,0.06903182214584282,0.37767530890781276,3.5185802148469882,0.11531114187420688,0.3636759052774732,0.4525610005064928,311.49075916157,0.7006213504471435
0.4,4.608788729424299,0.30899025404095765,4.61913504127783,0.7618483397531639,0.06809929809882669,0.3799582140618955,3.516722045480567,0.12148206932015448,0.39594450546518867,0.5288587158770819,348.9055919594456,0.7002054828628249
0.43333333333333335,4.606038399265921,0.33423271938999055,4.618149114766974,0.7616960210760431,0.06717540746401596,0.38221020266601485,3.5148619938264916,0.12870509852518963,0.4219257425096249,0.6091522477315224,383.59100620025544,0.6998270225220563
0.4666666666666667,4.603073515259169,0.3594461468262345,4.61708645352766,0.7615628502630988,0.06626025657385853,0.38443156456777056,3.5130000161832355,0.13369621016014477,0.44066047643546435,0.6929127089323968,414.6752973275592,0.6994859071620129
